id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,decade,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source,in_california
56411,121,,,32.44444,-116.90694,"At Rodriguez Dam on Rio de las Palmas, 0.2 mile upstream from Arroyo Matanuco, and 10 miles southeast of Tijuana.",[],RODRIGUEZ RESERVOIR,,"Tijuana, Baja California, Mexico",04/1937-Current,Monthly,"{'Contents': 'acre-feet', 'Change_in_contents': 'acre-feet'}",Reservoir,"['Rodriguez Reservoir', 'Rodriguez Dam', 'Irrigation', 'Municipal supply']",56411_121,32.44444,-116.90694,Reservoir,,1937,,[1937],OPEN_ENDED_IGNORED,,TRUE,1930,32.44444,-116.90694,actual_latitude,actual_longitude,actual,FALSE
1276,148,41.6881,-112.0714,,,"Myton, Utah",[],Duchesne River,,"Box Elder County, Utah",10/01/1915-12/31/1919,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Second-feet', 'Runoff', 'Acre-feet']",1276_148,41.6881,-112.0714,Stream discharge,,1915,1919,[1915 1919],EXACT_RANGE,,FALSE,1910,41.6881,-112.0714,inferred_latitude,inferred_longitude,inferred,FALSE
199,141,40.1541,-109.9872,,,"Near Ouray, Utah",[],"GREEN RIVER NEAR OURAY, UTAH",,Uintah County,11/03/1965-10/03/1966,Varies based on date of collection; specific measurements are made sporadically.,"{'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Adsorption_Ratio': '', 'Hardness_as_CaCO3': '', 'Dissolved_Solids_Residue': 'residue at 180°C', 'Tons_Per_Day': 'tons per day', 'Tons_Per_Acre_Foot': 'tons per acre-foot', 'Parts_Per_Million': 'parts per million', 'Boron': 'mg/L', 'Nitrate': 'mg/L', 'Fluoride': 'mg/L', 'Chloride': 'mg/L', 'Sulfate': 'mg/L', 'Carbonate': 'mg/L', 'Bicarbonate': 'mg/L', 'Potassium': 'mg/L', 'Sodium': 'mg/L', 'Magnesium': 'mg/L', 'Calcium': 'mg/L', 'Iron': '', 'Silica': 'mg/L', 'Mean_Discharge': 'cfs', 'Temperature': '°F'}",Stream Discharge,"['pH', 'Specific Conductance', 'Sodium Adsorption Ratio', 'Hardness as CaCO3', 'Dissolved Solids Residue', 'Mean Discharge']",199_141,40.1541,-109.9872,Stream discharge,,1965,1966,[1965 1966],EXACT_RANGE,,FALSE,1960,40.1541,-109.9872,inferred_latitude,inferred_longitude,inferred,FALSE
194,132,36.9,-107.9,,,"At gaging station, 0.5 mile upstream from Gobernador Canyon, 1 mile north of Archuleta, San Juan County, and 6.8 miles downstream from Navajo Dam.",[],"SAN JUAN RIVER NEAR ARCHULETA, N. MEX",San Juan County,,01/01/1954-09/30/1964,Daily,"{'Chemical Analyses': 'December 1954 to September 1964', 'Water Temperatures': 'Degrees Fahrenheit (°F)', 'Sediment Records': None, 'Specific Conductance': 'Micromhos', 'Dissolved Solids': 'Parts per million (ppm)', 'Hardness': 'Parts per million as CaCO3', 'Sodium Adsorption Ratio': 'Ratio', 'Non-carbonate Hardness': 'Parts per million as CaCO3', 'Calcium and Magnesium Hardness': 'Parts per million as CaCO3', 'Dissolved Solids at 180°C': {'Tons per day': None, 'Tons per acre-foot': None, 'Parts per million': 'ppm'}, 'Nitrate (NO)': 'mg/L', 'Fluoride (F)': 'mg/L', 'Chloride (Cl)': 'mg/L', 'Sulfate (SO4)': 'mg/L', 'Bicarbonate (HCO3)': 'Parts per million as CaCO3', 'Potassium (K)': 'Parts per million', 'Sodium (Na)': 'Parts per million', 'Magnesium (Mg)': 'Parts per million as Mg', 'Calcium (Ca)': 'Parts per million as Ca', 'Iron (Fe)': 'mg/L', 'Silica (SiO2)': 'mg/L', 'Mean Discharge': 'Cubic feet per second (cfs)'}",Stream Discharge,"['Chemical analyses', 'Water temperatures', 'Sediment records', 'Dissolved solids', 'Hardness', 'Specific conductance', 'Mean discharge']",194_132,36.9,-107.9,Stream discharge,,1954,1964,[1954 1964],EXACT_RANGE,,FALSE,1950,36.9,-107.9,inferred_latitude,inferred_longitude,inferred,FALSE
3994,41,,,43.2333,-116.8833,Idaho,[],Warm Springs Canal,Owyhee County,Owyhee County,Unknown-Unknown,Unknown,Unknown,Irrigation,['Canal'],3994_41,43.2333,-116.8833,Irrigation,,,,,UNPARSED,no_year_<=1980_found,TRUE,,43.2333,-116.8833,actual_latitude,actual_longitude,actual,FALSE
3994,41,,,40.767,-111.8829,Utah,[],Weber River,"Davis County, Weber County",Davis County,Unknown-Unknown,Unknown,Unknown,Stream Discharge,['River'],3994_41,40.767,-111.8829,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.767,-111.8829,actual_latitude,actual_longitude,actual,FALSE
3994,41,,,40.767,-111.8829,Utah,[],Wellsville East Field Canal,Davis County,Davis County,Unknown-Unknown,Unknown,Unknown,Irrigation,['Canal'],3994_41,40.767,-111.8829,Irrigation,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.767,-111.8829,actual_latitude,actual_longitude,actual,FALSE
1276,103,,,38.683333,-108.966667,"0.3 mile southwest of Gateway, 0.3 mile downstream from West Creek, and 8 miles upstream from Colorado-Utah State line.","['T. 51 N., R. 19 W., SW1 sec. 15']",Dolores River at Gateway,,"Moffat County, Colorado",03/1937-09/1938,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Runoff', 'Maximum discharge', 'Minimum daily discharge']",1276_103,38.683333,-108.966667,Stream discharge,,1937,1938,[1937 1938],EXACT_RANGE,,FALSE,1930,38.683333,-108.966667,actual_latitude,actual_longitude,actual,FALSE
194,179,,,37.139,-112.933,"Near Virgin, UT",[],Virgin River,"Washington County, Utah",,10/01/1963-03/31/1964,Daily,"{'Mean_discharge': 'cfs (cubic feet per second)', 'Suspended_sediment_concentration': 'ppm (parts per million)', 'Tons_per_day': 'tons/day'}",Stream Discharge,"['Suspended sediment', 'Mean discharge', 'cfs', 'ppm', 'Tons per day']",194_179,37.139,-112.933,Stream discharge,,1963,1964,[1963 1964],EXACT_RANGE,,FALSE,1960,37.139,-112.933,actual_latitude,actual_longitude,actual,FALSE
3146,236,33.999,-112.074,,,"At gaging station. 3.9 miles downstream from Parker Dam, 10.4 miles upstream from Headgate Rock Dam, and 11 miles northeast of Parker, Ariz.",[],"COLORADO RIVER BELOW PARKER DAM, ARIZ.-CALIF.",,Maricopa County,10/01/1964-09/30/1965,Monthly (based on the given dates and periodic measurements),"{'pH': None, 'Specific_Conductance': 'microsiemens per centimeter at 25°C', 'Sodium_Adsorption_Ratio': None, 'Hardness_CaCO3': 'mg/L as CaCO3', 'Dissolved_Solids_Tons_Per_Day': 'tons/day', 'Dissolved_Solids_Tons_Per_Acre_Foot': 'tons/acre-foot', 'Dissolved_Solids_Parts_Per_Million': 'ppm', 'Chloride': 'mg/L as Cl', 'Sulfate': 'mg/L as SO4', 'Bicarbonate': 'mg/L as HCO3', 'Sodium': 'mg/L as Na', 'Magnesium': 'mg/L as Mg', 'Calcium': 'mg/L as Ca', 'Silica': 'mg/L as SiO2', 'Discharge': 'cubic feet per second (cfs)'}",Stream Discharge,"['pH', 'Specific Conductance', 'Sodium Adsorption Ratio', 'Hardness', 'Dissolved Solids', 'Chloride', 'Sulfate', 'Bicarbonate', 'Nitrates', 'Fluorides', 'Silica', 'Discharge']",3146_236,33.999,-112.074,Stream discharge,,1964,1965,[1964 1965],EXACT_RANGE,,FALSE,1960,33.999,-112.074,inferred_latitude,inferred_longitude,inferred,FALSE
667,34,,,-32.569444,-116.761111,"near Dulzura, Calif.","['T. 18 S. R. 2 E., sec. 27']",Cottonwood Creek above Tecate Creek,San Diego County,,10/01/1936-09/30/1954,daily,"[{'Flow Measurement': ""cubic feet per second (cf's)""}, {'Annual Volume': 'acre-feet'}]",Stream Discharge,"['Discharge', 'Cottonwood Creek', 'Tecate Creek', 'Dulzura', 'Drainage area', 'Gage', 'Record', 'Reservoir']",667_34,-32.569444,-116.761111,Stream discharge,,1936,1954,[1936 1954],EXACT_RANGE,,FALSE,1930,-32.569444,-116.761111,actual_latitude,actual_longitude,actual,FALSE
695,400,,,42.233333,-120.5,"Lat 42°14' long 120°30' in SW1 sec. 29, T. 38 S., R. 19 E.","['T. 38 S., R. 19 E., SW1 sec. 29']",Cottonwood Creek near Lakeview,Not Specified (Oregon),"Lake County, California","{'Start': '11/01/1908', 'End': '09/30/1957'}",Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Acre-feet': 'acre-feet'}",Stream Discharge,"['drainage area', 'records available', 'gage-stage recorder', 'average discharge', 'extremes maximum discharge', 'rating table', 'discharge measurement', 'Cottonwood Creek Reservoir']",695_400,42.233333,-120.5,Stream discharge,,1908,1957,[1908 1957],EXACT_RANGE,,FALSE,1900,42.233333,-120.5,actual_latitude,actual_longitude,actual,FALSE
1136,315,,,42.7596,-121.7451,"Near Klamath Falls, Oregon",['[TRS information not provided]'],Upper Klamath Lake,Klamath County,Klamath County,01/16/1907-12/31/1908,Daily,feet,Stream Discharge,"['Upper Klamath Lake', 'gage height', 'daily gage']",1136_315,42.7596,-121.7451,Stream discharge,,1907,1912,[1907 1908 1912],MULTI_YEARS_OR_RANGES,,FALSE,1900,42.7596,-121.7451,actual_latitude,actual_longitude,actual,FALSE
499,315,,,42.15,-121.7,"SW1 sec. 30, T. 39 S., R. 10 E.","['T. 39 S., R. 10 E., SW1 sec. 30']",Klamath River to Lost River diversion,"Malheur County, Oregon",,04/01/1931-09/30/1936,Daily,second-feet,Stream Discharge,"['diversion', 'stream discharge', 'Klamath River', 'Lost River']",499_315,42.15,-121.7,Stream discharge,,1931,1936,[1931 1936],EXACT_RANGE,,FALSE,1930,42.15,-121.7,actual_latitude,actual_longitude,actual,FALSE
2063,59,39.2833,-111.5333,39.2833,-111.5333,"Near Green River, Utah",,Green River,,Sanpete County,10/01/1905-09/30/1914,Monthly,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}",Stream Discharge,"['Monthly discharge', 'second-feet', 'Run-off', 'acre-feet']",2063_59,39.2833,-111.5333,Stream discharge,,1905,1914,[1905 1909 1914],MULTI_YEARS_OR_RANGES,,FALSE,1900,39.2833,-111.5333,actual_latitude,actual_longitude,actual,FALSE
2248,257,42.6833,-120.8333,,,"Olene, Oreg.",[],Lost River at Olene,,"Lake County, Oregon",01/01/1911-12/31/1911,Monthly,"{'Discharge': 'second-feet', 'Run-off_Per_Square_Mile': '', 'Depth_In_Inches_On_Drainage_Area': '', 'Total_Acre_Feet': ''}",Stream Discharge,"['discharge', 'drainage area', 'run-off']",2248_257,42.6833,-120.8333,Stream discharge,,1911,1912,[1911 1912],EXACT_RANGE,,FALSE,1910,42.6833,-120.8333,inferred_latitude,inferred_longitude,inferred,FALSE
3067,571,,,42.25,-121.8,"Near Klamath Falls, Oregon","['SW1 sec. 19, T. 38 S., R. 9 E.']",Upper Klamath Lake,,Klamath,05/01/1904-09/30/1956,Daily,"Feet (Elevation), Acre-feet (Storage)",Reservoir,"['Upper Klamath Lake', 'Klamath Falls', 'reservoir', 'concrete dam', 'storage', 'irrigation']",3067_571,42.25,-121.8,Reservoir,,1904,1956,[1904 1909 1956],MULTI_YEARS_OR_RANGES,,FALSE,1900,42.25,-121.8,actual_latitude,actual_longitude,actual,FALSE
3217,350,42.3166667,-121.7333333,,,"Near Silver Lake, Oreg.",,Williamson River near Silver Lake,,"Klamath County, Oregon",1917-01/01-1921-12/31,Monthly,"['cubic feet per second', 'acre-feet']",Stream Discharge,"['Monthly mean discharge', 'Runoff']",3217_350,42.3166667,-121.7333333,Stream discharge,,1917,1921,[1917 1921],EXACT_RANGE,,FALSE,1910,42.3166667,-121.7333333,inferred_latitude,inferred_longitude,inferred,FALSE
3217,350,,,43.175,-121.8611111,"1/2 sec. 2, T. 28 S., R. 7 E., northwest of Beaver Marsh and south of Crescent","['T. 28 S., R. 7 E.']","Miller Creek near Crescent, Oreg.",,"Lane County, Oregon",1912-10/01-1914-09/30,Monthly,"['cubic feet per second', 'acre-feet']",Stream Discharge,"['Monthly and yearly mean discharge', 'Runoff']",3217_350,43.175,-121.8611111,Stream discharge,,1912,1914,[1912 1914],EXACT_RANGE,,FALSE,1910,43.175,-121.8611111,actual_latitude,actual_longitude,actual,FALSE
3217,350,,,42.85,-121.9,"Sec. 29, T. 31 S., R. 7 E., southeast of Crater Lake and north of Fort Klamath","['T. 31 S., R. 7 E.']","Sand Creek near Fort Klamath, Oreg.",,"Klamath County, Oregon",,,['cubic feet per second'],Stream Discharge,"['Maximum discharge', 'Minimum recorded']",3217_350,42.85,-121.9,Stream discharge,,,,,UNPARSED,,TRUE,,42.85,-121.9,actual_latitude,actual_longitude,actual,FALSE
251,220,33.0869,-110.9875,,,"Kelvin, Arizona",[],Gila River,,Pinal County,10/01/1922-09/30/1927,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Runoff', 'Second-feet', 'Acre-feet']",251_220,33.0869,-110.9875,Stream discharge,,1922,1927,[1922 1927],EXACT_RANGE,,FALSE,1920,33.0869,-110.9875,inferred_latitude,inferred_longitude,inferred,FALSE
2913,54,,,42.466667,-111.166667,Lat 42°28' long 111°10',"[NW1 sec. 23, T. 11 S., R. 45 E.]","Preuss Creek near Geneva, Idaho",,,1943-05/1944-09,"Monthly, Yearly","{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",Stream Discharge,"['Discharge', 'Runoff']",2913_54,42.466667,-111.166667,Stream discharge,,1943,1944,[1943 1944],EXACT_RANGE,,FALSE,1940,42.466667,-111.166667,actual_latitude,actual_longitude,actual,FALSE
2913,54,,,42.266667,-111.083333,"42°16', long 111°05'","[SE sec. 28, T. 13 S., R. 46 E.]","Thomas Fork near Raymond, Idaho",,,1942-10/1950-09,"Monthly, Yearly","{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",Stream Discharge,"['Discharge', 'Runoff']",2913_54,42.266667,-111.083333,Stream discharge,,1942,1950,[1942 1950],EXACT_RANGE,,FALSE,1940,42.266667,-111.083333,actual_latitude,actual_longitude,actual,FALSE
251,344,33,-110.8,,,"Near Charleston and Fairbank, Ariz.",[],San Pedro River,"Gila County, Arizona",,10/1924-09/1938,Monthly,"{'Discharge': 'Second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Second-feet', 'Runoff']",251_344,33,-110.8,Stream discharge,,1924,1938,[1924 1938],EXACT_RANGE,,FALSE,1920,33,-110.8,inferred_latitude,inferred_longitude,inferred,FALSE
1595,341,,,42.224722,-121.738056,"Water-stage recorder in sec. 32, T. 38 S., R. 9 E., 200 yards above outlet of Keno Canal and three-eighths of a mile above Main Street Bridge, at Klamath Falls.","['T. 38 S., R. 9 E., sec. 32']",Link River at Klamath Falls,Klamath County,,10/01/1933-09/30/1934,Daily,second-feet,Stream Discharge,"['Klamath River', 'Link River', 'stream discharge', 'water-stage recorder', 'discharge tables']",1595_341,42.224722,-121.738056,Stream discharge,,1933,1934,[1933 1934],EXACT_RANGE,,FALSE,1930,42.224722,-121.738056,actual_latitude,actual_longitude,actual,FALSE
2447,260,,,40.9167,-107.5194,"on right bank, 6 miles south of Colorado-Wyoming State line, 7 miles south of Dixon, and 8 miles upstream from mouth","['SE1 sec. 8, T.11 N., R.90 W.']",Willow Creek near Dixon,,"Colorado, SE1 sec. 8, T.11 N., R.90 W.",03/24/1956-06/29/1957,varies per year based on recorded dates,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",Stream Discharge,"['Stage-discharge relation', 'current-meter measurements', 'peak flows', 'Drainage area']",2447_260,40.9167,-107.5194,Stream discharge,,1956,1957,[1956 1957],EXACT_RANGE,,FALSE,1950,40.9167,-107.5194,actual_latitude,actual_longitude,actual,FALSE
2447,260,,,40.85,-107.4833,15 miles southeast of Baggs,"['sec. 9, T.10 N., R.90 W.']",Fourmile Creek near Baggs,,"Colorado, sec. 9, T.10 N., R.90 W.",04/20/1913-06/23/1920,varies per year based on recorded dates,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",Stream Discharge,"['Stage-discharge relation', 'current-meter measurements', 'snowmelt', 'peak flows']",2447_260,40.85,-107.4833,Stream discharge,,1913,1920,[1913 1920],EXACT_RANGE,,FALSE,1910,40.85,-107.4833,actual_latitude,actual_longitude,actual,FALSE
3144,366,,,34.014,-109.64167,Fort Apache Indian Reservation,"['T.7 N. R.26 E., SWt sec 7']",North Fork White River,"Coconino, Arizona",,06/01/1965-09/30/1965,Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet'}",Stream Discharge,"['Discharge', 'Gage Height', 'Rating Curve']",3144_366,34.014,-109.64167,Stream discharge,,1965,1965,[1965],SINGLE_YEAR,,FALSE,1960,34.014,-109.64167,actual_latitude,actual_longitude,actual,FALSE
593,412,,,42.583333,-121.85,"near Chiloquin, Oregon","['NEt sec. 35', 'T. 34 S.', 'R. 7 E.']",Sprague River,Modoc County (Oregon),Klamath County (California),10/01/1945-09/30/1946,daily,second-feet,Stream Discharge,"['water-stage recorder', 'discharge', 'gage height', 'precipitation', 'runoff']",593_412,42.583333,-121.85,Stream discharge,,1945,1946,[1945 1946],EXACT_RANGE,,FALSE,1940,42.583333,-121.85,actual_latitude,actual_longitude,actual,FALSE
3144,202,32.05,-112.15,,,"Below Cibola Valley, Arizona",[],Colorado River below Cibola Valley,,"Pima, AZ",10/01/1961-09/30/1962,Daily,Cubic Feet per Second (CFS),Stream Discharge,"['Discharge', 'Cubic Feet per Second', 'Water Year']",3144_202,32.05,-112.15,Stream discharge,,1961,1962,[1961 1962],EXACT_RANGE,,FALSE,1960,32.05,-112.15,inferred_latitude,inferred_longitude,inferred,FALSE
2447,304,,,38.986111,-110.15,"on right bank 100 ft upstream from old highway bridge, 1 mile southeast of town of Green River, 22 miles upstream from San Rafael River, and 117 miles upstream from mouth","['NW1SW1 sec. 15, T.21 S., R.16 E.']",Green River at Green River,,Iron County,"May 20, 1895-07/11, 1937",Daily,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Stage-discharge relation', 'Current-meter measurements', 'Float measurements']",2447_304,38.986111,-110.15,Stream discharge,,1895,1937,[1895 1907 1937],MULTI_YEARS_OR_RANGES,,FALSE,1890,38.986111,-110.15,actual_latitude,actual_longitude,actual,FALSE
3090,23,,,42.234722,-120.501389,"near Lakeview, Oregon","['N sec. 32, S. 19 E.']",Cottonwood Creek,,Lake County,11/01/1908-09/30/1965,daily (discharge data) and monthly (average discharge),"{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet', 'Area': 'square miles (sq mi), acre-feet'}",Stream Discharge,"['discharge', 'stream flow', 'gauge', 'water stage recorder']",3090_23,42.234722,-120.501389,Stream discharge,,1908,1965,[1908 1909 1965],MULTI_YEARS_OR_RANGES,,FALSE,1900,42.234722,-120.501389,actual_latitude,actual_longitude,actual,FALSE
383,280,42.7499,-121.7533,,,"Fort Klamath, Oreg.","['T. 38 S., R. 9 E.']",Wood River at Fort Klamath,Klamath County,Klamath County,10/1/1918-09/30/1918,Monthly,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",Stream Discharge,"['Monthly discharge', 'Wood River', 'Fort Klamath']",383_280,42.7499,-121.7533,Stream discharge,,1918,1918,[1918],SINGLE_YEAR,,FALSE,1910,42.7499,-121.7533,inferred_latitude,inferred_longitude,inferred,FALSE
383,280,42.7375,-121.7381,,,"Klamath Falls, Oreg.","['NE. 1/4 sec. 30, T. 38 S., R. 9 E.']","""A"" Canal at Klamath Falls",Klamath County,Klamath County,04/01/1918-09/30/1918,Daily,{'Discharge': 'second-feet'},Irrigation,"['""A"" canal', 'Klamath Falls', 'daily discharge', 'irrigation']",383_280,42.7375,-121.7381,Irrigation,,1918,1918,[1918],SINGLE_YEAR,,FALSE,1910,42.7375,-121.7381,inferred_latitude,inferred_longitude,inferred,FALSE
70232676,105,37.916667,-90.833333,,,"NE1/SSW1/4, sec. 11, T. 36 N., R. 7 W.","['T. 36 N., R. 7 W., NE1/SSW1/4']",Dry Fork,St. Francois County,,08/24/1972-08/25/1972,30 minutes,"ft3/s (cubic feet per second), m3/s (cubic meters per second)",Stream Discharge,"['flow', 'streambed', 'peak flow']",70232676_105,37.916667,-90.833333,Stream discharge,,1972,1972,[1972],SINGLE_YEAR,,FALSE,1970,37.916667,-90.833333,inferred_latitude,inferred_longitude,inferred,FALSE
70232676,105,37.916667,-90.833333,,,8.7 mi (14 km) northeast of the injection site,[],Maramec Spring,,St. Francois County,08/23/1972-12/15/1972,Twice daily then daily,,Springs,"['charcoal packets', 'fluorometer', 'dye absorption']",70232676_105,37.916667,-90.833333,Springs,,1972,1972,[1972],SINGLE_YEAR,,FALSE,1970,37.916667,-90.833333,inferred_latitude,inferred_longitude,inferred,FALSE
2913,116,,,42.25,-112.2166667,"Near Malad City, Idaho","['T. 13 S. R. 36 E., sec. 35']",Devil Creek above Evans dividers,,"Bear Lake County, Idaho",10/01/1941-09/30/1950,Monthly,"{'Water Stage and Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",Stream Discharge,"['stream discharge', 'average discharge', 'extremes of discharge', 'monthly mean discharge']",2913_116,42.25,-112.2166667,Stream discharge,,1941,1950,[1941 1950],EXACT_RANGE,,FALSE,1940,42.25,-112.2166667,actual_latitude,actual_longitude,actual,FALSE
431,380,42.667,-121.678,,,"Near Klamath Falls, Oreg.",,Combined Discharge of Link River and 'A' Canal,,"Klamath, Oregon",10/1926-09/30/1926,Monthly,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",Stream Discharge,"['Discharge', 'Run-off']",431_380,42.667,-121.678,Stream discharge,,1926,1926,[1926],SINGLE_YEAR,,FALSE,1920,42.667,-121.678,inferred_latitude,inferred_longitude,inferred,FALSE
431,380,42.286,-121.866,,,"Spencer Bridge, near Keno, Oreg.","SE 1/4 sec. 31, T. 39 S., R. 7 E.","Klamath River at Spencer Bridge, Near Keno","Klamath County, Oregon",,10/07/1913-09/30/1926,Daily,"{'Discharge': 'second-feet', 'Stage': 'feet'}",Stream Discharge,"['Discharge Measurements', 'Gage', 'Stage-discharge relation']",431_380,42.286,-121.866,Stream discharge,,1913,1926,[1913 1926],EXACT_RANGE,,FALSE,1910,42.286,-121.866,inferred_latitude,inferred_longitude,inferred,FALSE
