URL,Publication ID,Index ID,Publication type,Publication Subtype,Display title,Title,Series title,Series number,Subseries,Chapter,Sub-chapter,ISSN (online),ISSN (print),ISBN,DOI,Edition,Volume,Issue,Year Published,No Year Published,Language,Publisher,Publisher location,Contributing office(s),Description,Larger Work Type,Larger Work Subtype,Larger Work Title,First page,Last page,Number of Pages,Public Comments,Time Range Start,Time Range End,Conference Title,Conference Location,Conference Date,Country,State,County,City,Other Geospatial,Datum,Projection,Scale,Online Only (Y/N),Additional Online Files(Y/N),Author(s),Editor(s),Compiler(s),Number of Links,ScienceBase URI,CHORUS DOI,CHORUS URL,CHORUS Publisher,CHORUS Authors,CHORUS Journal Name,CHORUS Publication Date,CHORUS Audited On,CHORUS Publicly Accessible Date
https://pubs.usgs.gov/publication/wri7746,28789,wri7746,Report,USGS Numbered Series,,"Initial assessment of the ground-water resources in the Monterey Bay region, California",Water-Resources Investigations Report,77-46,,,,,,,10.3133/wri7746,,,,1977,false,English,U.S. Geological Survey,,,"iv, 33 p.",,,,,,,,,,,,,United States,California,,,Monterey Bay Region,,,,,,"Muir, K. S.",,,1,4f4e49bee4b07f02db5d1218,,,,,,,,
https://pubs.usgs.gov/publication/wri7641,28992,wri7641,Report,USGS Numbered Series,,"Guide for data collection to calibrate a predictive digital ground-water model of the unconfined aquifer in and near the city of Modesto, California",Water-Resources Investigations Report,76-41,,,,,,,10.3133/wri7641,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"v, 46 p. ",,,,,,,,,,,,,United States,California,,Modesto,,,,,,,"Page, R. W.",,,1,4f4e4a7fe4b07f02db648b3b,,,,,,,,
https://pubs.usgs.gov/publication/wri76108,29313,wri76108,Report,USGS Numbered Series,,"Effects on ground-water quality from irrigating pasture with sewage effluent near Lakeland, Florida",Water-Resources Investigations Report,76-108,,,,,,,10.3133/wri76108,-,,,1977,false,ENGLISH,"Dept. of the Interior, Geological Survey, Water Resources Division,",,,"vi, 56 p. :ill. ;26 cm.",,,,,,,,,,,,,,,,,,,,,,,"Reichenbaugh, R.C.",,,1,4f4e4a26e4b07f02db60f5c6,,,,,,,,
https://pubs.usgs.gov/publication/wri7786,29360,wri7786,Report,USGS Numbered Series,,"Ground-water supplies in the Murfreesboro area, Tennessee",Water-Resources Investigations Report,77-86,,,,,,,10.3133/wri7786,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"viii, 76 p. ",,,,,,,,,,,,,United States,Tennessee,,Murfreesboro,,,,,,,"Rima, Donald Robert; Moran, Mary S.; Woods, E. Jean",,,1,4f4e4afde4b07f02db696ae9,,,,,,,,
https://pubs.usgs.gov/publication/wri7718,29428,wri7718,Report,USGS Numbered Series,,Hydrologic considerations associated with dredging spring ponds in Wisconsin,Water-Resources Investigations Report,77-18,,,,,,,10.3133/wri7718,,,,1977,false,English,U.S. Geological Survey,,Wisconsin Water Science Center,"Report: v, 35 p.; 1 Plate: 13.50 x 12.50 inches",,,,,,40,,,,,,,United States,Wisconsin,Langlade County,,"Krause Pond, Maxwell Pond, Sunshine Pond",,,,N,Y,"Rose, William J. wjrose@usgs.gov",,,3,4f4e4b28e4b07f02db6b1690,,,,,,,,
https://pubs.usgs.gov/publication/wri77113,29435,wri77113,Report,USGS Numbered Series,,"Map showing ground-water conditions in the lower Verde River area, Maricopa, Yavapai, and Gila Counties, Arizona, 1976",Water-Resources Investigations Report,77-113,,,,,,,10.3133/wri77113,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,1 Plate: 29.84 x 39.02 inches,,,,,,,,,,,,,United States,Arizona,"Gila County, Maricopa County, Yavapai County",,,,,,,,"Ross, P.P.",,,1,4f4e4b12e4b07f02db6a2763,,,,,,,,
https://pubs.usgs.gov/publication/wri7730,29744,wri7730,Report,USGS Numbered Series,,"Digital-model evaluation of the ground-water resources in Ocotillo-Coyote Wells Basin, Imperial County, California",Water-Resources Investigations Report,77-30,,,,,,,10.3133/wri7730,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"v, 50 p.",,,,,,,,,,,,,United States,California,Imperial County,,Ocotillo-Coyote Wells Basin,,,,,,"Skrivan, James A.",,,1,4f4e4a82e4b07f02db64ade8,,,,,,,,
https://pubs.usgs.gov/publication/wri7754,30125,wri7754,Report,USGS Numbered Series,,"Techniques for estimating flood discharges for Oklahoma streams; Techniques for calculating magnitude and frequency of floods in Oklahoma from rural and urban areas under 2500 square miles, with compilations of flood data through 1975",Water-Resources Investigations Report,77-54,,,,,,,10.3133/wri7754,,,,1977,false,English,U.S. Geological Survey,,,"v, 170 p.",,,,,,,,,,,,,United States,Oklahoma,,,,,,,,,"Thomas, Wilbert O. Jr.; Corley, Robert K.",,,1,4f4e4adbe4b07f02db685c6f,,,,,,,,
https://pubs.usgs.gov/publication/wri779,30198,wri779,Report,USGS Numbered Series,,"Water resources of Okaloosa County and adjacent areas, Florida",Water-Resources Investigations Report,77-9,,,,,,,10.3133/wri779,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"vi, 83 p.",,,,,,,,,,,,,United States,Florida,Okaloosa County,,,,,,,,"Trapp, Henry; Pascale, C.A.; Foster, J.B.",,,1,4f4e4a16e4b07f02db603cf2,,,,,,,,
https://pubs.usgs.gov/publication/wri7869,30394,wri7869,Report,USGS Numbered Series,,"Potentiometric surface map of the Floridan Aquifer in the St. Johns River Water Management District and vicinity, Florida, September, 1977",Water-Resources Investigations Report,78-69,,,,,,,10.3133/wri7869,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,1 Plate: 18.81 x 41.97 inches,,,,,,,,,,,,,United States,Florida,,,St. Johns River Water Management District,,,,,,"Watkins, F. A.; Laughlin, C. P.; Hayes, E. C.",,,1,4f4e4ad4e4b07f02db6830ff,,,,,,,,
https://pubs.usgs.gov/publication/wri7723,30454,wri7723,Report,USGS Numbered Series,,"Time of travel of solutes in the Tuscarawas River Basin, Ohio, August and September, 1974",Water-Resources Investigations Report,77-23,,,,,,,10.3133/wri7723,,,,1977,false,English,U.S. Geological Survey,,Ohio Water Science Center,"vi, 7 p.",,,,,,15,,,,,,,United States,Ohio,,,Tuscarawas River Basin,,,,,,"Westfall, Arthur O.; Webber, Earl E.",,,1,4f4e4b05e4b07f02db699bac,,,,,,,,
https://pubs.usgs.gov/publication/wri7765,30548,wri7765,Report,USGS Numbered Series,,"Ground-water resources along the Blue Ridge Parkway, North Carolina",Water-Resources Investigations Report,77-65,,,,,,,10.3133/wri7765,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",South Atlantic Water Science Center,"ix, 170 p. ",,,,,,,,,,,,,United States,North Carolina,,,,,,,,,"Winner, M. D. Jr.",,,1,4f4e4aa7e4b07f02db666fdd,,,,,,,,
https://pubs.usgs.gov/publication/wri7726,30552,wri7726,Report,USGS Numbered Series,,"Hydrology of the Creeping Swamp Watershed, North Carolina with reference to potential effects of stream channelization",Water-Resources Investigations Report,77-26,,,,,,,10.3133/wri7726,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",South Atlantic Water Science Center,"vi, 54 p. ",,,,,,,,,,,,,United States,North Carolina,,,Creeping Swamp Watershed,,,,,,"Winner, M.D.; Simmons, C.E.",,,1,4f4e4aeee4b07f02db691232,,,,,,,,
https://pubs.usgs.gov/publication/wri77108,30633,wri77108,Report,USGS Numbered Series,,"Reconnaissance of ground-water resources in the Mountain Home plateau area, southwest Idaho",Water-Resources Investigations Report,77-108,,,,,,,10.3133/wri77108,,,,1977,false,English,U.S. Geological Survey,,,"Report: iv, 40 p.; 5 Figures",,,,,,,,,,,,,United States,Idaho,,,Mountain Home plateau area,,,,,,"Young, H.W.",,,6,4f4e4a69e4b07f02db63be41,,,,,,,,
https://pubs.usgs.gov/publication/fdl51,36348,fdl51,Report,Federal Government Series,,Spring viremia of carp,Fish Disease Leaflet,51,,,,,,,,Reprinted 1984,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,11 p. : ill. ; 28 cm.,,,,,,,,,,,,,,,,,,,,,,,"Ahne, Winfried; Wolf, Ken",,,1,4f4e4a5ee4b07f02db633cea,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_58,36872,fwsobs77_58,Report,Federal Government Series,,"Impact of water level changes on woody riparian and wetland communities. Volume I, plant and soil responses",FWS/OBS,77/58,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,v. : ill.; 27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Teskey, Robert O.; Hinckley, Thomas M.",,,0,4f4e4a05e4b07f02db5f8708,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_60,36874,fwsobs77_60,Report,Federal Government Series,,"Impact of water level changes on woody riparian and wetland communities. Volume III, the central forest region",FWS/OBS,77/60,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,v. : ill.; 27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Teskey, Robert O.; Hinckley, Thomas M.",,,0,4f4e4a05e4b07f02db5f86ca,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_61,36875,fwsobs77_61,Report,Federal Government Series,,"An indexed, annotated bibliography of the endangered and threatened fishes of the Upper Colorado River system",FWS/OBS,77/61,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,169 p.; 27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Ecology Consultants, Inc.; Joseph, Timothy W.",,,0,4f4e4ad8e4b07f02db6846d2,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_62,36876,fwsobs77_62,Report,Federal Government Series,,"An evaluation of the status, life history, and habitat requirements of endangered and threatened fishes of the Upper Colorado River system",FWS/OBS,77/62,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,"x, 184 p. : ill., map; 27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Joseph, Timothy W.; Sinning, J.A.",,,0,4f4e4ad8e4b07f02db684870,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_63,36877,fwsobs77_63,Report,Federal Government Series,,"Development and evaluation of weighted criteria, probability-of-use curves for instream flow assessments: fisheries. IFIP No. 3",FWS/OBS,77/63,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,"ix, 39 p. : ill.; 27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Bovee, Ken D.; Cochnauer, Tim",,,0,4f4e4aa7e4b07f02db66726c,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_65,36879,fwsobs77_65,Report,Federal Government Series,,Habitat requirements of juvenile Colorado River squawfish,FWS/OBS,77/65,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,"71 p. : ill., map; 27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Holden, Paul B.",,,0,4f4e4a7fe4b07f02db64871b,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_31,36892,fwsobs77_31,Report,Federal Government Series,,"Annotated bibliography of natural resource information: Powder River Basin, northeastern Wyoming/southeastern Montana",FWS/OBS,77/31,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,"vi, 240 p.",,,,,,,,,,,,,,,,,,,,,,,"Ecology Consultants, Inc. (compiler)",,,0,4f4e4ac8e4b07f02db67bee0,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_36,36896,fwsobs77_36,Report,Federal Government Series,,Cooperative Instream Flow Service Group: the first year,FWS/OBS,77/36,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,8 p. : ill.; 27 cm.,,,,,,,,,,,,,,,,,,,,,,,Office of Biological Services,,,0,4f4e4adce4b07f02db686513,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_47,36915,fwsobs77_47,Report,Federal Government Series,,Protecting instream flows under western water laws: selected papers. IFIP No. 2,FWS/OBS,77/47,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,"ii, 60 p. : 27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Lamb, Berton L.",,,0,4f4e4a91e4b07f02db656bd3,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs76_20_3,36941,fwsobs76_20_3,Report,Federal Government Series,,Mathematical methods to evaluate entrainment of aquatic organisms by power plants,FWS/OBS,76/20.3,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,17 p.; 27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Goodyear, C. Phillip",,,0,4f4e4a27e4b07f02db60ff87,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs77_06,36948,fwsobs77_06,Report,Federal Government Series,,Winter water availability and use conflicts as related to fish and wildlife in arctic Alaska: a synthesis of information,FWS/OBS,77/06,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,"viii, 222, [26] p. : ill.; 27 cm. & portfolio (4 leaves : 4 fold. maps; 30 cm.)",,,,,,,,,,,,,,,,,,,,,,,"Wilson, William J.; Buck, E.H.; Player, G.F.; Dreyer, L.D.",,,0,4f4e49d9e4b07f02db5dff1c,,,,,,,,
https://pubs.usgs.gov/publication/rp129,37228,rp129,Report,Federal Government Series,,"Water birds and their wetland resources in relation to oil development at Storkersen Point, Alaska",Resource Publication,129,,,,,,,,,,,1977,false,English,U.S. Fish and Wildlife Service,,,"[3], 38 p.",,,,,,,,,,,,,,,,,,,,,,,"Bergman, Robert D.; Howard, Robert L.; Abraham, Kenneth F.; Well, Milton W.",,,0,4f4e4a08e4b07f02db5fa282,,,,,,,,
https://pubs.usgs.gov/publication/tp95,37559,tp95,Report,Federal Government Series,,"Lake Francis Case, a Missouri River reservoir: changes in the fish population in 1954-75, and suggestions for management",Technical Paper,95,,,,,,,,-,,,1977,false,ENGLISH,U.S. Fish and Wildlife Service,,,"[2], 12 p. : ill. ; 26 cm.",,,,,,,,,,,,,,,,,,,,,,,"Walburg, Charles H.",,,1,4f4e4b32e4b07f02db6b435e,,,,,,,,
https://pubs.usgs.gov/publication/ofr77361,38129,ofr77361,Report,USGS Numbered Series,,"Summary report of the geology, mineral resources, engineering geology, and environmental geochemistry of the Sweetwater-Kemmerer area, Wyoming: Part B, Engineering geology",Open-File Report,77-361,,,,2331-1258,0196-1497,,10.3133/ofr77361,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,"i, 20 leaves :map ;28 cm.; (22 p. - PGS)",,,,,,,,,,,,,,,,,,,,,,,"Osterwald, Frank W.; Dunrud, C.R.; Lee, F. T.; Chleborad, A.F.; Miller, C.H.",,,0,4f4e4b01e4b07f02db698803,,,,,,,,
https://pubs.usgs.gov/publication/ofr77292C,38289,ofr77292C,Report,USGS Numbered Series,,"Summary of the geology, mineral resources, landscape geochemistry, and engineering geologic characteristics of the northern Powder River coal region, Montana: Engineering geologic characteristics",Open-File Report,77-292,,C,,2331-1258,0196-1497,,10.3133/ofr77292C,,,,1977,false,English,U.S. Geological Survey,,,Report: 102 p.; 2 Plates: 18.07 × 14.15 inches and 17.92 × 14.69 inches,,,,,,,,,,,,,United States,Montana,,,Powder River coal region,,,,,,,,"Osterwald, F. W.",3,4f4e4b01e4b07f02db6988e7,,,,,,,,
https://pubs.usgs.gov/publication/ofr77378,40359,ofr77378,Report,USGS Numbered Series,,"Coal sections of holes drilled in the lower White River coal field, Moffat and Rio Blanco counties, Colorado",Open-File Report,77-378,,,,2331-1258,0196-1497,,10.3133/ofr77378,-,,,1977,false,ENGLISH,,,,1 map.,,,,,,,,,,,,,,,,,,,,,,,"Barnum, Bruce E.; Garrigues, R.S.; Dyer, L.E.",,,1,4f4e4b25e4b07f02db6aed4b,,,,,,,,
https://pubs.usgs.gov/publication/ofr77226,40767,ofr77226,Report,USGS Numbered Series,,"Deep drilling data, Raft River Geothermal Area, Idaho; Raft River Geothermal Exploration Well No. 1",Open-File Report,77-226,,,,2331-1258,0196-1497,,10.3133/ofr77226,-,,,1977,false,ENGLISH,,,,1 map.,,,,,,,,,,,,,,,,,,,,,,,"Covington, H. R.",,,1,4f4e4abbe4b07f02db6725b0,,,,,,,,
https://pubs.usgs.gov/publication/ofr77528,41501,ofr77528,Report,USGS Numbered Series,,"Potentiometric surfaces of the upper glacial and Magothy aquifers and selected streamflow statistics, 1943-72, on Long Island, New York",Open-File Report,77-528,,,,2331-1258,0196-1497,,10.3133/ofr77528,-,,,1977,false,ENGLISH,,,,8 maps; 18 p.,,,,,,,,,,,,,,,,,,,,31680,,,"Vaupel, Donald E.; Prince, K. R.; Koehler, A.J.; Runco, Mario",,,9,4f4e4ad3e4b07f02db681f67,,,,,,,,
https://pubs.usgs.gov/publication/ofr77621,41772,ofr77621,Report,USGS Numbered Series,,"Aeromagnetic map of part of the southern Powder River basin, Wyoming",Open-File Report,77-621,,,,2331-1258,0196-1497,,10.3133/ofr77621,-,,,1977,false,ENGLISH,,,,1 map.,,,,,,,,,,,,,,,,,,,,,,,"Duval, Joseph S.; Pitkin, J. A.; Macke, David L.",,,1,4f4e4afee4b07f02db6978a4,,,,,,,,
https://pubs.usgs.gov/publication/ofr77820,42115,ofr77820,Report,USGS Numbered Series,,"Aeromagnetic map of Breitenbush Hot Springs and vicinity, Oregon",Open-File Report,77-820,,,,2331-1258,0196-1497,,10.3133/ofr77820,-,,,1977,false,ENGLISH,,,,1 map.,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4b00e4b07f02db6982a1,,,,,,,,
https://pubs.usgs.gov/publication/ofr77273,42453,ofr77273,Report,USGS Numbered Series,,"Preliminary map showing availability of ground water from glacial-drift aquifers in Dunn County, west-central North Dakota",Open-File Report,77-273,,,,2331-1258,0196-1497,,10.3133/ofr77273,-,,,1977,false,ENGLISH,,,Dakota Water Science Center; North Dakota Water Science Center; South Dakota Water Science Center,1 map; 3 p.,,,,,,,,,,,,,,,,,,,,25000,,,"Klausing, Robert L.",,,1,4f4e4afce4b07f02db696902,,,,,,,,
https://pubs.usgs.gov/publication/ofr7728,42808,ofr7728,Report,USGS Numbered Series,,"Preliminary reconnaissance geologic map of Ambler River quadrangle, Alaska",Open-File Report,77-28,,,,2331-1258,0196-1497,,10.3133/ofr7728,,,,1977,false,English,U.S. Geological Survey,,,1 Plate: 41.24 × 27.38 inches,,,,,,,,,,,,,United States,Alaska,,,Ambler River quadrangle,,,250000,,,"Pessel, G. H.; Brosge, William Peters",,,2,4f4e4afce4b07f02db69651f,,,,,,,,
https://pubs.usgs.gov/publication/ofr77481,42821,ofr77481,Report,USGS Numbered Series,,"Preliminary report on the geology of the near-surface coal beds in the Knife River area, North Dakota",Open-File Report,77-481,,,,2331-1258,0196-1497,,10.3133/ofr77481,-,,,1977,false,ENGLISH,,,,"5 maps :photocopies ;62 x 106 cm. and 40 x 64 cm., on sheets 79 x 121 cm. and 43 x 66 cm. +3 data sheets (66 x 84 cm. or smaller) + 1 text (12 p. ; 28 cm.)",,,,,,,,,,,,,,,,,,,,,,,"Law, Ronald",,,9,4f4e4aafe4b07f02db66c8b3,,,,,,,,
https://pubs.usgs.gov/publication/ofr77124,43577,ofr77124,Report,USGS Numbered Series,,"Land use and land cover and associated maps for Soda Springs NE, Idaho",Open-File Report,77-124,,,,2331-1258,0196-1497,,10.3133/ofr77124,-,,,1977,false,ENGLISH,,,,2 maps.,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,0,4f4e4b25e4b07f02db6aee47,,,,,,,,
https://pubs.usgs.gov/publication/ofr77125,43578,ofr77125,Report,USGS Numbered Series,,"Land use and land cover and associated maps for Soda Springs NW, Idaho",Open-File Report,77-125,,,,2331-1258,0196-1497,,10.3133/ofr77125,-,,,1977,false,ENGLISH,,,,2 maps.,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,0,4f4e4b25e4b07f02db6aee55,,,,,,,,
https://pubs.usgs.gov/publication/ofr779,43580,ofr779,Report,USGS Numbered Series,,"Land use and land cover and associated maps for Springfield, Missouri",Open-File Report,77-9,,,,2331-1258,0196-1497,,10.3133/ofr779,-,,,1977,false,ENGLISH,,,,6 maps.,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,0,4f4e4b25e4b07f02db6aed8e,,,,,,,,
https://pubs.usgs.gov/publication/ofr77419,44021,ofr77419,Report,USGS Numbered Series,,"Water-table map of Cape Cod, Massachusetts, May 23-27, 1976",Open-File Report,77-419,,,,2331-1258,0196-1497,,10.3133/ofr77419,-,,,1977,false,ENGLISH,,,,2 maps.,,,,,,,,,,,,,,,,,,,,48000,,,"LeBlanc, Denis R. dleblanc@usgs.gov; Guswa, John H.",,,2,4f4e49e2e4b07f02db5e4ce3,,,,,,,,
https://pubs.usgs.gov/publication/ofr77364,44049,ofr77364,Report,USGS Numbered Series,,"Water-table contours in Palm Beach County, Florida, October 5-6, 1976",Open-File Report,77-364,,,,2331-1258,0196-1497,,10.3133/ofr77364,-,,,1977,false,ENGLISH,,,,2 maps.,,,,,,,,,,,,,,,,,,,,250000,,,"Schneider, James J.",,,0,4f4e4a07e4b07f02db5f9a31,,,,,,,,
https://pubs.usgs.gov/publication/wri7712,44532,wri7712,Report,USGS Numbered Series,,"Flow routing in the Susquehanna River Basin: Part I - Effects of Raystown Lake on the low-flow frequency characteristics of the Juniata and lower Susquehanna Rivers, Pennsylvania",Water-Resources Investigations Report,77-12,,,,,,,10.3133/wri7712,,,,1977,false,English,U.S. Geological Survey,,Pennsylvania Water Science Center,"v, 35 p.",,,,,,43,,,,,,,United States,Pennsylvania,,,Susquehanna River Basin,,,,N,N,"Armbruster, Jeffrey T.",,,1,4f4e4b25e4b07f02db6aee57,,,,,,,,
https://pubs.usgs.gov/publication/wri773,44535,wri773,Report,USGS Numbered Series,,"Water resources of the Umatilla Indian Reservation, Oregon",Water-Resources Investigations Report,77-3,,,,,,,10.3133/wri773,,,,1977,false,English,U.S. Geological Survey,,Oregon Water Science Center,"vi, 112 p.",,,,,,,,,,,,,United States,Oregon,,,Umatilla Indian Reservation,,,62500,,,"Gonthier, Joseph B.; Harris, D.D.",,,2,4f4e4b01e4b07f02db698600,,,,,,,,
https://pubs.usgs.gov/publication/ofr7739,44536,ofr7739,Report,USGS Numbered Series,,Small-stream flood investigations in Minnesota: October 1958 to September 1975,Open-File Report,77-39,,,,2331-1258,0196-1497,,10.3133/ofr7739,,,,1977,false,English,U.S. Geological Survey,"St. Paul, MN",Minnesota Water Science Center,"viii, 161 p.",,,,,,,,,,,,,United States,Minnesota,,,,,,,N,N,"Guetzkow, Lowell C.; Gunard, Kurt T.",,,1,4f4e49f0e4b07f02db5ee14f,,,,,,,,
https://pubs.usgs.gov/publication/ofr77338,45841,ofr77338,Report,USGS Numbered Series,,"Map showing distribution pattern of copper from samples of -80 mesh stream sediment, northern Sonora, Mexico",Open-File Report,77-338,,,,2331-1258,0196-1497,,10.3133/ofr77338,-,,,1977,false,ENGLISH,,,,1 map.,,,,,,,,,,,,,,,,,,,,,,,"Frisken, James G.; Turner, R. L.; Billings, T. M.; Monroy, Guillermo; Ponce, Benjamin",,,2,4f4e4a9fe4b07f02db66103b,,,,,,,,
