doc_id,page_number,table_number,water_type_final,county_spatial,actual_county,inferred_county,llm_ca_counties,consistency
2247,40,3,Stream Discharge,Tehama,,"Tehama County, California",tehama,match
2247,44,1,Stream Discharge,Plumas,Butte County,,butte,mismatch
2247,45,1,Stream Discharge,Sierra,Butte County,Butte County,butte,mismatch
2247,47,1,Stream Discharge,Nevada,"Nevada County, California","Nevada County, California",nevada,match
2247,47,2,Stream Discharge,Nevada,"Nevada County, California","Nevada County, California",nevada,match
2247,47,3,Stream Discharge,Nevada,"Nevada County, California","Nevada County, California",nevada,match
2247,47,4,Stream Discharge,Nevada,"Nevada County, California","Nevada County, California",nevada,match
2247,48,1,Stream Discharge,Sierra,Placer County,,placer,mismatch
2247,48,2,Stream Discharge,Sierra,Placer County,,placer,mismatch
2247,48,3,Stream Discharge,Sierra,Placer County,,placer,mismatch
2247,50,1,Stream Discharge,Placer,,Placer,placer,match
2247,50,2,Stream Discharge,Placer,,Placer,placer,match
2247,50,3,Stream Discharge,Placer,,Placer,placer,match
2247,53,1,Stream Discharge,Placer,,"Nevada County, California",nevada,mismatch
2247,53,2,Stream Discharge,Placer,,"Nevada County, California",nevada,mismatch
2248,3,1,Stream Discharge,San Diego,Los Angeles County,,los angeles,mismatch
2248,7,1,Stream Discharge,Siskiyou,Del Norte County,Del Norte County,del norte,mismatch
2248,7,2,Not Water Related,Siskiyou,Del Norte County,Del Norte County,del norte,mismatch
2248,9,1,Stream Discharge,Fresno,,"Various counties along the Pacific coast, primarily within central and southern California",,llm_no_ca
2248,15,1,Stream Discharge,Santa Cruz,"Lake County, Oregon",,lake,mismatch
2248,16,1,Other,,,,,no_spatial
2248,16,2,Other,,,,,no_spatial
2248,17,1,Stream Discharge,,,Various Counties along the Pacific Coast,,no_spatial
2248,17,2,Stream Discharge,,,Various Counties along the Pacific Coast,,no_spatial
2248,26,1,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,26,2,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,27,1,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,27,2,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,28,1,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,28,2,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,29,1,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,29,2,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,30,1,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,30,2,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,32,1,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,32,2,Stream Discharge,San Diego,San Diego County,,san diego,match
2248,33,1,Stream Discharge,San Diego,,San Diego County,san diego,match
2248,33,2,Reservoir,San Diego,,San Diego County,san diego,match
2248,37,1,Stream Discharge,San Diego,San Diego County,San Diego County,san diego,match
2248,37,2,Stream Discharge,San Diego,San Diego County,San Diego County,san diego,match
2248,37,3,Stream Discharge,San Diego,San Diego County,San Diego County,san diego,match
2248,38,1,Stream Discharge,San Diego,San Diego County,San Diego County,san diego,match
2248,38,2,Stream Discharge,San Diego,San Diego County,San Diego County,san diego,match
2248,40,1,Stream Discharge,Orange,Orange County,,orange,match
2248,40,2,Stream Discharge,Orange,Orange County,,orange,match
2248,41,1,Stream Discharge,Riverside,Riverside County,Riverside County,riverside,match
2248,41,2,Stream Discharge,Riverside,Riverside County,Riverside County,riverside,match
2248,42,1,Stream Discharge,Riverside,Orange County,,orange,mismatch
2248,42,2,Stream Discharge,Riverside,Orange County,,orange,mismatch
2248,43,1,Stream Discharge,San Bernardino,Los Angeles County,,los angeles,mismatch
2248,43,2,Stream Discharge,San Bernardino,Los Angeles County,,los angeles,mismatch
2248,44,1,Stream Discharge,San Bernardino,,San Bernardino County,san bernardino,match
2248,44,2,Stream Discharge,San Bernardino,,San Bernardino County,san bernardino,match
2248,45,1,Stream Discharge,San Bernardino,San Bernardino County,,san bernardino,match
2248,45,2,Stream Discharge,San Bernardino,San Bernardino County,,san bernardino,match
2248,48,1,Stream Discharge,Los Angeles,Los Angeles County,,los angeles,match
2248,48,2,Stream Discharge,Los Angeles,Los Angeles County,,los angeles,match
2248,49,1,Stream Discharge,Los Angeles,Los Angeles County,Los Angeles County,los angeles,match
2248,49,2,Stream Discharge,Los Angeles,Los Angeles County,Los Angeles County,los angeles,match
2248,50,1,Stream Discharge,Los Angeles,Los Angeles County,,los angeles,match
2248,50,2,Stream Discharge,Los Angeles,Los Angeles County,,los angeles,match
2248,51,1,Stream Discharge,Los Angeles,Los Angeles,Los Angeles,los angeles,match
2248,51,2,Stream Discharge,Los Angeles,Los Angeles,Los Angeles,los angeles,match
2248,52,1,Stream Discharge,Los Angeles,Los Angeles County,,los angeles,match
2248,54,1,Stream Discharge,Ventura,Ventura County,Ventura County,ventura,match
2248,54,2,Stream Discharge,Ventura,Ventura County,Ventura County,ventura,match
2248,55,1,Stream Discharge,Ventura,Ventura County,,ventura,match
2248,55,2,Stream Discharge,Ventura,Ventura County,,ventura,match
2248,56,1,Stream Discharge,Ventura,Ventura,Ventura,ventura,match
2248,56,2,Stream Discharge,Ventura,Ventura,Ventura,ventura,match
2248,57,1,Stream Discharge,Ventura,Santa Barbara County,,santa barbara,mismatch
2248,57,2,Stream Discharge,Ventura,Santa Barbara County,,santa barbara,mismatch
2248,60,1,Stream Discharge,Santa Barbara,Santa Barbara County,,santa barbara,match
2248,61,1,Stream Discharge,Santa Barbara,Santa Barbara County,Santa Barbara County,santa barbara,match
2248,61,2,Stream Discharge,Santa Barbara,Santa Barbara County,Santa Barbara County,santa barbara,match
2248,62,1,Stream Discharge,Santa Barbara,Santa Barbara County,,santa barbara,match
2248,62,2,Stream Discharge,Santa Barbara,Santa Barbara County,,santa barbara,match
2248,63,1,Stream Discharge,Santa Barbara,Santa Barbara County,,santa barbara,match
2248,63,2,Stream Discharge,Santa Barbara,Santa Barbara County,,santa barbara,match
2248,64,1,Stream Discharge,Santa Barbara,San Luis Obispo County,,san luis obispo,mismatch
2248,64,2,Stream Discharge,Santa Barbara,San Luis Obispo County,,san luis obispo,mismatch
2248,65,1,Stream Discharge,Monterey,Monterey County,Monterey County,monterey,match
2248,65,2,Stream Discharge,Monterey,Monterey County,Monterey County,monterey,match
2248,66,1,Stream Discharge,San Benito,Monterey County,,monterey,mismatch
2248,66,2,Stream Discharge,San Benito,Monterey County,,monterey,mismatch
2248,67,1,Stream Discharge,Santa Cruz,Santa Cruz County,,santa cruz,match
2248,67,2,Stream Discharge,Santa Cruz,Santa Cruz County,,santa cruz,match
2248,68,1,Stream Discharge,Fresno,Tulare County,Tulare County,tulare,mismatch
2248,68,2,Stream Discharge,Fresno,Tulare County,Tulare County,tulare,mismatch
2248,69,1,Stream Discharge,Fresno,Fresno County,,fresno,match
2248,69,2,Stream Discharge,Fresno,Fresno County,,fresno,match
2248,71,1,Stream Discharge,Kings,,Kings County,kings,match
2248,71,2,Stream Discharge,Kings,,Kings County,kings,match
2248,72,1,Stream Discharge,Kern,Tulare County,Tulare County,tulare,mismatch
2248,72,2,Stream Discharge,Kern,Tulare County,Tulare County,tulare,mismatch
2248,73,1,Stream Discharge,Kern,Tulare County,,tulare,mismatch
2248,73,2,Stream Discharge,Kern,Tulare County,,tulare,mismatch
2248,74,1,Stream Discharge,Kern,Tulare County,,tulare,mismatch
2248,75,1,Stream Discharge,Kern,Tulare County,Tulare County,tulare,mismatch
2248,75,2,Stream Discharge,Kern,Tulare County,Tulare County,tulare,mismatch
2248,76,1,Stream Discharge,Kern,Tulare County,,tulare,mismatch
2248,77,1,Stream Discharge,Kern,Kern County,,kern,match
2248,79,1,Stream Discharge,Tulare,Tulare County,,tulare,match
2248,79,2,Stream Discharge,Tulare,Tulare County,,tulare,match
2248,80,1,Stream Discharge,Kern,Tulare County,Tulare County,tulare,mismatch
2248,80,2,Stream Discharge,Kern,Tulare County,Tulare County,tulare,mismatch
2248,81,1,Stream Discharge,Kern,Kern County,Kern County,kern,match
2248,81,2,Stream Discharge,Kern,Kern County,Kern County,kern,match
2248,82,1,Stream Discharge,Trinity,Siskiyou County,Siskiyou County,siskiyou,mismatch
2248,82,2,Stream Discharge,Trinity,Siskiyou County,Siskiyou County,siskiyou,mismatch
2248,83,1,Stream Discharge,Trinity,Trinity County,,trinity,match
2248,83,2,Stream Discharge,Trinity,Trinity County,,trinity,match
2248,84,1,Stream Discharge,Tulare,,Tulare County,tulare,match
2248,84,2,Stream Discharge,Tulare,,Tulare County,tulare,match
2248,85,1,Stream Discharge,Kern,Tulare County,Tulare County,tulare,mismatch
2248,85,2,Stream Discharge,Kern,Tulare County,Tulare County,tulare,mismatch
2248,87,1,Stream Discharge,Tulare,Fresno County,Fresno County,fresno,mismatch
2248,87,2,Stream Discharge,Tulare,Fresno County,Fresno County,fresno,mismatch
2248,88,1,Stream Discharge,Tulare,Fresno County,,fresno,mismatch
2248,88,2,Stream Discharge,Tulare,Fresno County,,fresno,mismatch
2248,89,1,Stream Discharge,Tulare,,Tulare County,tulare,match
2248,89,2,Stream Discharge,Tulare,,Tulare County,tulare,match
2248,90,1,Stream Discharge,Tulare,,Tulare County,tulare,match
2248,90,2,Stream Discharge,Tulare,,Tulare County,tulare,match
2248,91,1,Stream Discharge,Tulare,Tulare County,Tulare County,tulare,match
2248,91,2,Stream Discharge,Tulare,Tulare County,Tulare County,tulare,match
2248,92,1,Stream Discharge,Tulare,Tulare County,,tulare,match
2248,92,2,Stream Discharge,Tulare,Tulare County,,tulare,match
2248,93,1,Stream Discharge,Tulare,Tulare County,,tulare,match
2248,93,2,Stream Discharge,Tulare,Tulare County,,tulare,match
2248,95,1,Stream Discharge,Tulare,Tulare County,Tulare County,tulare,match
2248,95,2,Stream Discharge,Tulare,Tulare County,Tulare County,tulare,match
2248,96,1,Stream Discharge,Fresno,Fresno County,,fresno,match
2248,96,2,Stream Discharge,Fresno,Fresno County,,fresno,match
2248,97,1,Stream Discharge,Tulare,Tulare County,,tulare,match
2248,97,2,Stream Discharge,Tulare,Tulare County,,tulare,match
2248,98,1,Stream Discharge,Tulare,Tulare County,Tulare County,tulare,match
2248,98,2,Stream Discharge,Tulare,Tulare County,Tulare County,tulare,match
2248,100,1,Stream Discharge,Fresno,Fresno County,Fresno County,fresno,match
2248,100,2,Stream Discharge,Fresno,Fresno County,Fresno County,fresno,match
2248,101,1,Stream Discharge,Fresno,Fresno County,,fresno,match
2248,101,2,Stream Discharge,Fresno,Fresno County,,fresno,match
2248,102,1,Stream Discharge,Merced,Merced County,,merced,match
2248,102,2,Stream Discharge,Merced,Merced County,,merced,match
2248,103,1,Stream Discharge,Merced,Merced County,Merced County,merced,match
2248,103,2,Stream Discharge,Merced,Merced County,Merced County,merced,match
2248,105,1,Stream Discharge,Mariposa,Madera County,,madera,mismatch
2248,105,2,Stream Discharge,Mariposa,Madera County,,madera,mismatch
2248,106,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
2248,106,2,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
2248,107,1,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
2248,107,2,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
2248,109,1,Stream Discharge,Stanislaus,Merced County,,merced,mismatch
2248,109,2,Stream Discharge,Stanislaus,Merced County,,merced,mismatch
2248,110,1,Stream Discharge,Stanislaus,,Stanislaus County,stanislaus,match
2248,110,2,Stream Discharge,Stanislaus,,Stanislaus County,stanislaus,match
2248,110,3,Stream Discharge,Stanislaus,,Stanislaus County,stanislaus,match
2248,111,1,Stream Discharge,Stanislaus,Stanislaus County,Stanislaus County,stanislaus,match
2248,111,2,Stream Discharge,Stanislaus,Stanislaus County,Stanislaus County,stanislaus,match
2248,112,1,Stream Discharge,Stanislaus,Stanislaus County,,stanislaus,match
2248,112,2,Stream Discharge,Stanislaus,Stanislaus County,,stanislaus,match
2248,113,1,Stream Discharge,Tulare,Tulare County,Tulare County,tulare,match
2248,113,2,Stream Discharge,Tulare,Tulare County,Tulare County,tulare,match
2248,114,1,Stream Discharge,Stanislaus,,Stanislaus County,stanislaus,match
2248,114,2,Stream Discharge,Stanislaus,,Stanislaus County,stanislaus,match
2248,115,1,Stream Discharge,Tuolumne,Stanislaus County,,stanislaus,mismatch
2248,115,2,Stream Discharge,Tuolumne,Stanislaus County,,stanislaus,mismatch
2248,116,1,Stream Discharge,Tuolumne,Tuolumne County,Tuolumne County,tuolumne,match
2248,117,1,Stream Discharge,Tuolumne,Tuolumne County,Tuolumne County,tuolumne,match
2248,119,1,Stream Discharge,Tuolumne,Tuolumne,,tuolumne,match
2248,119,2,Stream Discharge,Tuolumne,Tuolumne,,tuolumne,match
2248,121,1,Stream Discharge,Tuolumne,Stanislaus County,Stanislaus County,stanislaus,mismatch
2248,122,1,Stream Discharge,Stanislaus,San Joaquin County,San Joaquin County,san joaquin,mismatch
2248,122,2,Stream Discharge,Stanislaus,San Joaquin County,San Joaquin County,san joaquin,mismatch
2248,123,1,Stream Discharge,Stanislaus,,Stanislaus County,stanislaus,match
2248,123,2,Stream Discharge,Stanislaus,,Stanislaus County,stanislaus,match
2248,124,1,Stream Discharge,Stanislaus,Calaveras County,,calaveras,mismatch
2248,124,2,Stream Discharge,Stanislaus,Calaveras County,,calaveras,mismatch
2248,124,3,Stream Discharge,Stanislaus,Calaveras County,,calaveras,mismatch
2248,125,1,Stream Discharge,Stanislaus,San Joaquin,San Joaquin,san joaquin,mismatch
2248,125,2,Stream Discharge,Stanislaus,San Joaquin,San Joaquin,san joaquin,mismatch
2248,126,1,Stream Discharge,,Calaveras County,,calaveras,no_spatial
2248,126,2,Stream Discharge,,Calaveras County,,calaveras,no_spatial
2248,127,1,Stream Discharge,Tulare,,Tulare County,tulare,match
2248,128,1,Stream Discharge,Stanislaus,Calaveras County,,calaveras,mismatch
2248,130,1,Stream Discharge,Calaveras,Tuolumne County,,tuolumne,mismatch
2248,130,2,Stream Discharge,Calaveras,Tuolumne County,,tuolumne,mismatch
2248,131,1,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
2248,131,2,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
2248,132,1,Stream Discharge,Amador,Amador County,Amador County,amador,match
2248,132,2,Stream Discharge,Amador,Amador County,Amador County,amador,match
2248,133,1,Stream Discharge,Amador,Amador County,,amador,match
2248,133,2,Stream Discharge,Amador,Amador County,,amador,match
2248,134,1,Stream Discharge,Calaveras,"Calaveras County, California",,calaveras,match
2248,134,2,Stream Discharge,Calaveras,"Calaveras County, California",,calaveras,match
2248,135,1,Stream Discharge,Calaveras,,Calaveras County,calaveras,match
2248,135,2,Stream Discharge,Calaveras,,Calaveras County,calaveras,match
2248,135,3,Stream Discharge,Calaveras,,Calaveras County,calaveras,match
2248,137,1,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
2248,137,2,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
2248,138,1,Stream Discharge,Sacramento,Sacramento County,Sacramento County,sacramento,match
2248,138,2,Stream Discharge,Sacramento,Sacramento County,Sacramento County,sacramento,match
2248,139,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
2248,139,2,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
2248,140,1,Stream Discharge,Yolo,Yolo County,Yolo County,yolo,match
2248,140,2,Stream Discharge,Yolo,Yolo County,Yolo County,yolo,match
2248,141,1,Stream Discharge,Butte,Butte County,Butte County,butte,match
2248,141,2,Stream Discharge,Butte,Butte County,Butte County,butte,match
2248,143,1,Stream Discharge,Tehama,,Tehama County,tehama,match
2248,143,2,Stream Discharge,Tehama,,Tehama County,tehama,match
2248,144,1,Stream Discharge,Tehama,Tehama County,Tehama County,tehama,match
2248,144,2,Stream Discharge,Tehama,Tehama County,Tehama County,tehama,match
