id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,data_source,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source,in_california
1744,289,42.1833,-121.8333,,,"Near Brownell, California","['T. 46 N., R. 12 W., NE 1/4 sec. 13']",Lower Klamath Lake,,"Klamath County, California",10/01/1914-09/30/1914,Daily,feet,Stream Discharge,"['Daily gage height', 'feet']",main,1744_289,42.1833,-121.8333,Stream discharge,,1914,1914,[1914],SINGLE_YEAR,,False,42.1833,-121.8333,inferred_latitude,inferred_longitude,inferred,False
583,451,,,42.15,-121.6667,"near Olene, Oregon","['SW1 sec. 29, T. 39 S., R. 10 E.']",Lost River diversion canal,Tehama County,,05/1912-09/1945,Daily,second-feet,Stream Discharge,"['diversion canal', 'Lost River Dam', 'Klamath River', 'headgates', 'canal intake']",main,583_451,42.15,-121.6667,Stream discharge,,1912,1945,[1912 1945],EXACT_RANGE,,False,42.15,-121.6667,actual_latitude,actual_longitude,actual,False
251,481,32.4639,-109.7555,,,"near Douglas, Arizona",[],Whitewater Draw,Pinal County,Pinal County,10/1913-09/1933,Monthly,"{'Discharge': 'second-feet', 'Runoff_Second_Foot_Days': 'Second-foot-days', 'Runoff_Acre_Feet': 'Acre-feet'}",Stream Discharge,"['Discharge', 'Second-feet', 'Runoff']",main,251_481,32.4639,-109.7555,Stream discharge,,1913,1933,[1913 1933],EXACT_RANGE,,False,32.4639,-109.7555,inferred_latitude,inferred_longitude,inferred,False
648,22,44.5644,-120.7401,,,Oregon,[],Surface Water Supply of Oregon,,Various Counties in Oregon,1878-11/01/1910,1878 - 1910,cubic feet per second (cfs),Stream Discharge,"['surface water supply', 'discharge']",main,648_22,44.5644,-120.7401,Stream discharge,,1878,1911,[1878 1910 1911],MULTI_YEARS_OR_RANGES,,False,44.5644,-120.7401,inferred_latitude,inferred_longitude,inferred,False
194,128,41.7195,-111.8607,,,"Near Green River, Utah",[],SAN RAFAEL RIVER NEAR GREEN RIVER,,"Cache County, Utah (close to California state border)",07/01/1964-09/30/1964,Daily,"{'pH': '', 'Specific_conductance': 'microsiemens at 25°C', 'Sodium_adsorption_ratio': '', 'Hardness_CaCO3_as_non_carbonate': 'mg/L', 'Dissolved_solids_180°C_residue_at_Tons_per_day': 'tons/day', 'Chloride': 'mg/L', 'Sulfate': 'mg/L', 'Carbonate': 'mg/L', 'Bicarbonate': 'mg/L', 'Potassium': 'mg/L', 'Sodium': 'mg/L', 'Magnesium': 'mg/L', 'Calcium': 'mg/L', 'Iron': 'mg/L', 'Silica': 'mg/L', 'Mean_discharge_cfs': 'cubic feet per second (cfs)'}",Stream Discharge,"['pH', 'Specific conductance', 'Sodium adsorption ratio', 'Hardness as CaCO3', 'Dissolved solids', 'Chloride', 'Sulfate', 'Carbonate', 'Bicarbonate', 'Potassium', 'Sodium', 'Magnesium', 'Calcium', 'Iron', 'Silica', 'Discharge']",main,194_128,41.7195,-111.8607,Stream discharge,,1964,1964,[1964],SINGLE_YEAR,,False,41.7195,-111.8607,inferred_latitude,inferred_longitude,inferred,False
3146,267,32.9863,-112.975,,,Arizona near the border with California,[],Gila River,,"Pinal County, Arizona",09/01/1964-10/31/1965,Daily,Temperature in degrees Fahrenheit,Stream Discharge,"['Gila River', 'Kelvin', 'River Discharge']",main,3146_267,32.9863,-112.975,Stream discharge,,1964,1965,[1964 1965],EXACT_RANGE,,False,32.9863,-112.975,inferred_latitude,inferred_longitude,inferred,False
3146,303,40.7674,-111.8972,,,"upstream from diversion structure at head of Surplus Canal, approximately 2 miles downstream from Mill Creek in Salt Lake City, Utah",[],Jordan River and Surplus Canal,Salt Lake County,Salt Lake County,10/01/1964-09/30/1965,Variable (dates range from October 1964 to September 1965),"{'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness_CaCO3_as_Non_Carbonate': '', 'Hardness_CaCO3_as_Calcium_Magnesium': '', 'Dissolved_Solids_Tons_Per_Day': '', 'Dissolved_Solids_Tons_Per_Acre_Foot': '', 'Dissolved_Solids_Parts_Per_Million': '', 'Boron': '', 'Nitrate_NO3': 'Parts per million', 'Fluoride': '', 'Chloride_Cl': 'Parts per million', 'Sulfate_SO4': 'Parts per million', 'Carbonate_CO2': '', 'Bicarbonate_HCO3': 'Parts per million', 'Potassium_K': '', 'Sodium_Na': 'Parts per million', 'Magnesium_Mg': 'Parts per million', 'Calcium_Ca': 'Parts per million', 'Iron_Fe': '', 'Silica_SIO2': 'Parts per million', 'Mean_Discharge': 'cubic feet per second (cfs)'}",Stream Discharge,"['Jordan River', 'Surplus Canal', 'Chemical Analyses', 'Discharge', 'pH', 'Sodium']",main,3146_303,40.7674,-111.8972,Stream discharge,,1964,1965,[1964 1965],EXACT_RANGE,,False,40.7674,-111.8972,inferred_latitude,inferred_longitude,inferred,False
1276,152,41.5667,-111.7333,41.5667,-111.7333,"Myton, Utah",[],Duchesne River at Myton,,"Box Elder County, Utah",10/01/1935-09/30/1938,Monthly,"{'Discharge': 'second-feet', 'Runoff_Second-foot-days': 'second-foot-days', 'Runoff_Acre-feet': 'acre-feet'}",Stream Discharge,"['Discharge', 'Second-feet', 'Runoff']",main,1276_152,41.5667,-111.7333,Stream discharge,,1935,1938,[1935 1938],EXACT_RANGE,,False,41.5667,-111.7333,actual_latitude,actual_longitude,actual,False
194,284,38.9706,-111.892,,,Near Clear Above River in Sevier Basin,['UTAH SEVIER NEAR CREEK CLEAR ABOVE RIVER'],SEVIER RIVER,,"Sevier County, Utah",09/1964-10/1964,Monthly,"{'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Adsorption_Ratio': '', 'Hardness_CaCO3_as_NonCarbonate': 'mg/L', 'Dissolved_Solids_180°C_Tons_per_day': 'tons/day', 'Silica_SO2': 'mg/L', 'Discharge_cfs': 'cubic feet per second'}",Stream Discharge,"['pH', 'Specific Conductance', 'Sodium Adsorption Ratio', 'Hardness', 'Dissolved Solids', 'Silica', 'Discharge']",main,194_284,38.9706,-111.892,Stream discharge,,1964,1964,[1964],SINGLE_YEAR,,False,38.9706,-111.892,inferred_latitude,inferred_longitude,inferred,False
194,284,38.9706,-111.892,,,Near Elsinore at Sevier River,['UTAH SEVIER NEAR CREEK CLEAR ABOVE RIVER'],SEVIER RIVER AT ELSINORE,,"Sevier County, Utah",09/1964-10/1964,Monthly,"{'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Adsorption_Ratio': '', 'Hardness_CaCO3_as_NonCarbonate': 'mg/L', 'Dissolved_Solids_180°C_Tons_per_day': 'tons/day', 'Silica_SO2': 'mg/L', 'Discharge_cfs': 'cubic feet per second'}",Stream Discharge,"['pH', 'Specific Conductance', 'Sodium Adsorption Ratio', 'Hardness', 'Dissolved Solids', 'Silica', 'Discharge']",main,194_284,38.9706,-111.892,Stream discharge,,1964,1964,[1964],SINGLE_YEAR,,False,38.9706,-111.892,inferred_latitude,inferred_longitude,inferred,False
2246,87,-32.8741,-116.9778,,,"near Santee, San Diego County; old Mission dam below Spring Canyon and just above Oak Canyon",['T'],San Diego River near Santee,San Diego County,,05/25/1912-09/30/1918,Varies between measurements,"{'Gage Height': 'Feet', 'Discharge': 'Second-feet'}",Stream Discharge,"['discharge measurements', 'stream', 'gauge height', 'flow rate']",main,2246_87,-32.8741,-116.9778,Stream discharge,,1912,1918,[1912 1918],EXACT_RANGE,,False,-32.8741,-116.9778,inferred_latitude,inferred_longitude,inferred,False
3994,10,41.7392,-111.8511,,,"Laketown, Utah",[],FISH HATCHERY SPRINGS,,"Box Elder County, Utah",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Springs,"['Fish Hatchery', 'Springs']",main,3994_10,41.7392,-111.8511,Springs,,1944,1945,[1944 1945],EXACT_RANGE,,False,41.7392,-111.8511,inferred_latitude,inferred_longitude,inferred,False
3994,10,41.7401,-111.8519,,,"Laketown, Utah",[],"UPPER MEADOWVILLE CANAL NEAR LAKETOWN, UTAH",,"Box Elder County, Utah",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Reservoir/Irrigation,"['Meadowville Canal', 'Laketown']",main,3994_10,41.7401,-111.8519,Reservoir,,1944,1945,[1944 1945],EXACT_RANGE,,False,41.7401,-111.8519,inferred_latitude,inferred_longitude,inferred,False
3994,10,41.7401,-111.8519,,,"Laketown, Utah",[],"UPPER ROUND VALLEY CANAL NEAR LAKETOWN, UTAH",,"Box Elder County, Utah",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Reservoir/Irrigation,"['Round Valley Canal', 'Laketown']",main,3994_10,41.7401,-111.8519,Reservoir,,1944,1945,[1944 1945],EXACT_RANGE,,False,41.7401,-111.8519,inferred_latitude,inferred_longitude,inferred,False
3994,10,41.7399,-111.8521,,,"Laketown, Utah",[],"LOWER MEADOWVILLE CANAL NEAR LAKETOWN, UTAH",,"Box Elder County, Utah",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Reservoir/Irrigation,"['Meadowville Canal', 'Laketown']",main,3994_10,41.7399,-111.8521,Reservoir,,1944,1945,[1944 1945],EXACT_RANGE,,False,41.7399,-111.8521,inferred_latitude,inferred_longitude,inferred,False
3994,10,41.7399,-111.8521,,,"Laketown, Utah",[],"LOWER ROUND VALLEY CANAL NEAR LAKETOWN, UTAH",,"Box Elder County, Utah",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Reservoir/Irrigation,"['Round Valley Canal', 'Laketown']",main,3994_10,41.7399,-111.8521,Reservoir,,1944,1945,[1944 1945],EXACT_RANGE,,False,41.7399,-111.8521,inferred_latitude,inferred_longitude,inferred,False
3994,10,41.741,-111.8496,,,"Laketown, Utah",[],"LAKE TOWN CREEK NEAR LAKETOWN, UTAH",,"Box Elder County, Utah",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Stream Discharge,"['Laketown Creek', 'Laketown']",main,3994_10,41.741,-111.8496,Stream discharge,,1944,1945,[1944 1945],EXACT_RANGE,,False,41.741,-111.8496,inferred_latitude,inferred_longitude,inferred,False
3994,10,41.7548,-111.8509,,,"Near Garden City, Utah",[],"DIVERSIONS FROM SWAN CREEK, UTAH",,"Box Elder County, Utah",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Reservoir/Irrigation,"['Swan Creek', 'Diversions']",main,3994_10,41.7548,-111.8509,Reservoir,,1944,1945,[1944 1945],EXACT_RANGE,,False,41.7548,-111.8509,inferred_latitude,inferred_longitude,inferred,False
3994,10,41.7548,-111.8509,,,"Near Garden City, Utah",[],"SWAN CREEK BELOW DIVERSIONS, NEAR GARDEN CITY",,"Box Elder County, Utah",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Stream Discharge,"['Swan Creek', 'Garden City']",main,3994_10,41.7548,-111.8509,Stream discharge,,1944,1945,[1944 1945],EXACT_RANGE,,False,41.7548,-111.8509,inferred_latitude,inferred_longitude,inferred,False
3994,10,42.1069,-111.7011,,,"Near Fish Haven, Idaho",[],"FISH HAVEN CREEK ABOVE DIVERSIONS, NEAR FISH HAVEN, IDAHO",,"Bear Lake County, Idaho",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Stream Discharge,"['Fish Haven Creek', 'Diversions']",main,3994_10,42.1069,-111.7011,Stream discharge,,1944,1945,[1944 1945],EXACT_RANGE,,False,42.1069,-111.7011,inferred_latitude,inferred_longitude,inferred,False
3994,10,42.1069,-111.7011,,,"Near Fish Haven, Idaho",[],"DIVERSIONS FROM FISH HAVEN CREEK, IDAHO",,"Bear Lake County, Idaho",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Reservoir/Irrigation,"['Fish Haven Creek', 'Diversions']",main,3994_10,42.1069,-111.7011,Reservoir,,1944,1945,[1944 1945],EXACT_RANGE,,False,42.1069,-111.7011,inferred_latitude,inferred_longitude,inferred,False
3994,10,42.1069,-111.7011,,,"Fish Haven, Idaho",[],"FISH HAVEN CREEK BELOW DIVERSIONS, AT FISH HAVEN, IDAHO",,"Bear Lake County, Idaho",1944-01-01-1945-12-31,1944-45b (water years),Not specified in the document,Stream Discharge,"['Fish Haven Creek', 'Diversions']",main,3994_10,42.1069,-111.7011,Stream discharge,,1944,1945,[1944 1945],EXACT_RANGE,,False,42.1069,-111.7011,inferred_latitude,inferred_longitude,inferred,False
3146,88,42.5,-110.0,,,"At footbridge at Lincoln-Sublette County line, 5 miles upstream from gaging station, 8 miles upstream from Muddy Creek, and 0.5 mile north of La Barge.",,Green River,Lincoln-Sublette County line (location reference),"Lincoln and Sublette, WY",10/01/1963-09/30/1965,Daily samples,"{'pH': 'unitless', 'Specific_conductance': 'micromhos at 25°C', 'So- dium_ad- sorp- tion_ratio': 'unitless', 'Hardness_CaCO3_as_Non-carbon- ate': 'ppm (parts per million)', 'Cal- cium_Mag- ne- sium': 'ppm (parts per million)', 'Dissolved_solids_180°C_Tons_per_day': 'tons per day', 'Dissolved_solids_180°C_Tons_per_acre-foot': 'tons per acre-foot', 'Dissolved_solids_180°C_Parts_per_million': 'ppm (parts per million)', 'Bo- ron_(B)': 'ppm (parts per million)', 'Ni- trate_(NO)': 'ppm (parts per million)', 'Fluo- ride_(F)': 'ppm (parts per million)', 'Chloride': 'ppm (parts per million)', 'Sulfate_(SO.)': 'ppm (parts per million)', 'Carbonate_(CO2)': 'ppm (parts per million)', 'Bi-carbon- ate_(HCO3)': 'ppm (parts per million)', 'Po- tas- sium_(K)': 'ppm (parts per million)', 'Sodium_(Na)': 'ppm (parts per million)', 'Mag- ne- sium_(Mg)': 'ppm (parts per million)', 'Cal- cium_(Ca)': 'ppm (parts per million)', 'Iron_(Fe)': 'ppm (parts per million)', 'Silica_(SiO2)': 'ppm (parts per million)', 'Mean_discharge': 'cfs (cubic feet per second)'}",Stream Discharge,"['Chemical analyses', 'Water temperatures', 'Dissolved solids', 'Hardness', 'Specific conductance']",main,3146_88,42.5,-110.0,Stream discharge,,1963,1965,[1963 1965],EXACT_RANGE,,False,42.5,-110.0,inferred_latitude,inferred_longitude,inferred,False
2447,51,39.617,-106.895,,,Colorado,[],Eagle River,unknown,"Eagle County, Colorado",1905-06/01 to 1957-06/19,Varies from June to March,"['meters', 'cubic meters']",Stream Discharge,"['stem', 'main River', 'Colorado']",main,2447_51,39.617,-106.895,Stream discharge,,1905,1957,[1905 1906 1957],MULTI_YEARS_OR_RANGES,,False,39.617,-106.895,inferred_latitude,inferred_longitude,inferred,False
2447,51,39.591,-107.215,,,Colorado,[],Roaring Fork,unknown,"Garfield County, Colorado",1911-06/14 to 1958-06/06,Varies from June to August,"['meters', 'cubic meters']",Stream Discharge,"['stem', 'main River']",main,2447_51,39.591,-107.215,Stream discharge,,1911,1958,[1911 1958],EXACT_RANGE,,False,39.591,-107.215,inferred_latitude,inferred_longitude,inferred,False
3146,180,36.8783,-108.7476,,,"Shiprock, New Mexico",[],"SAN JUAN RIVER AT SHIPROCK, N. MEX",,"San Juan County, New Mexico",1965-03-27 to 1965-09-30,varies between daily and monthly measurements,"{'pH': '', 'Specific Conductance': 'microsiemens per cm at 25°C', 'Sodium Adsorption Ratio': '', 'Hardness (CaCO3)': 'mg/L', 'Solids': {'Tons per day': 'tons/day', 'Tons per acre-foot': 'tons/acre-foot', 'Parts per million': 'ppm'}, 'Boron (B)': 'mg/L', 'Nitrate (NO3)': 'mg/L', 'Fluoride (F)': 'mg/L', 'Chloride (Cl)': 'mg/L', 'Sulfate (SO4)': 'mg/L', 'Carbonate (CO2)': 'mg/L', 'Bicarbonate (HCO3)': 'mg/L', 'Potassium (K)': '', 'Sodium (Na)': 'mg/L', 'Magnesium (Mg)': 'mg/L', 'Calcium (Ca)': 'mg/L', 'Iron (Fe)': 'mg/L', 'Silica (SiO2)': 'mg/L', 'Mean Discharge': 'cubic feet per second (cfs)'}",Stream Discharge,"['pH', 'Specific Conductance', 'Sodium Adsorption Ratio', 'Hardness', 'Solids', 'Boron', 'Nitrate', 'Fluoride', 'Chloride', 'Sulfate', 'Carbonate', 'Bicarbonate', 'Potassium', 'Sodium', 'Magnesium', 'Calcium', 'Iron', 'Silica', 'Mean Discharge']",main,3146_180,36.8783,-108.7476,Stream discharge,,1965,1965,[1965],SINGLE_YEAR,,False,36.8783,-108.7476,inferred_latitude,inferred_longitude,inferred,False
3150,127,39.5899,-109.7211,,,"Green River Basin, Utah",[],GREEN RIVER AT GREEN RIVER,Utah County,,05/06/1967-09/30/1967,Daily to weekly intervals,"{'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness_As_CaCO3_NonCarbonate': '', 'Hardness_As_CaCO3_Calcium_Magnesium': '', 'Dissolved_Solids_Tons_Per_Day': 'tons/day', 'Dissolved_Solids_Tons_Per_Acre_Foot': 'tons/acre-foot', 'Dissolved_Solids_Parts_Per_Million': 'ppm', 'Boron': 'ppm', 'Nitrate_NO2': 'ppm', 'Fluoride': 'ppm', 'Chloride_C1': 'ppm', 'Sulfate_SO4': 'ppm', 'Carbonate_CO2': 'ppm', 'Bicarbonate_HCO3': 'ppm', 'Potassium_K': 'ppm', 'Sodium_Na': 'ppm', 'Magnesium_Mg': 'ppm', 'Calcium_Ca': 'ppm', 'Silica_SIO2': 'ppm', 'Mean_Discharge': 'cfs'}",Stream Discharge,"['pH', 'Specific Conductance', 'Sodium Absorption Ratio', 'Hardness', 'Dissolved Solids', 'Boron', 'Nitrate', 'Fluoride', 'Chloride', 'Sulfate', 'Carbonate', 'Bicarbonate', 'Potassium', 'Sodium', 'Magnesium', 'Calcium', 'Silica', 'Mean Discharge']",main,3150_127,39.5899,-109.7211,Stream discharge,,1967,1967,[1967],SINGLE_YEAR,,False,39.5899,-109.7211,inferred_latitude,inferred_longitude,inferred,False
194,163,36.5991,-111.5448,,,"Lees Ferry, ARIZ.",[],COLORADO RIVER AT LEES FERRY,,"Coconino County, Arizona",03/13/1964-04/28/1964,Daily,"{'Sediment_Discharge': 'tons/day', 'Sediment_Concentration': 'ppm', 'Discharge': 'cfs', 'Water_Temperature': '*F'}",Stream Discharge,"['sediment discharge', 'suspended sediment', 'Colorado River']",main,194_163,36.5991,-111.5448,Stream discharge,,1964,1964,[1964],SINGLE_YEAR,,False,36.5991,-111.5448,inferred_latitude,inferred_longitude,inferred,False
199,110,41.7333,-112.1667,,,"LINWOOD, UTAH",[],HENRYS FORK AT LINWOOD,"Box Elder County, Utah","Box Elder County, Utah",03/22/1966-09/30/1966,"variable (dates range from March 22, 1966 to September 30, 1966)","{'pH': 'unitless', 'Specific conductivity': 'micro-mhos at 25°C', 'Sodium adsorption ratio': 'unitless', 'Hardness as CaCO3': {'Non-carbonate': 'mg/L', 'Calcium, Magnesium': 'mg/L'}, 'Dissolved solids': {'Residue at 180°': 'Tons per day, Tons per acre-foot, Parts per million'}, 'Boron (B)': 'ppm', 'Nitrate (NO3-N)': 'ppm', 'Fluoride (F)': 'ppm', 'Chloride (Cl)': 'mg/L', 'Sulfate (SO4)': 'mg/L', 'Carbonate (CO2)': 'mg/L', 'Bicarbonate (HCO3)': 'mg/L', 'Potassium (K)': 'mg/L', 'Sodium (Na)': 'mg/L', 'Magnesium (Mg)': 'mg/L', 'Calcium (Ca)': 'mg/L', 'Silica (SiO2)': 'mg/L', 'Mean discharge': 'cfs'}",Stream Discharge,"['pH', 'Specific conductivity', 'Sodium adsorption ratio', 'Hardness as CaCO3', 'Dissolved solids', 'Boron (B)', 'Nitrate (NO3-N)', 'Fluoride (F)', 'Chloride (Cl)', 'Sulfate (SO4)', 'Carbonate (CO2)', 'Bicarbonate (HCO3)', 'Potassium (K)', 'Sodium (Na)', 'Magnesium (Mg)', 'Calcium (Ca)', 'Silica (SiO2)', 'Mean discharge']",main,199_110,41.7333,-112.1667,Stream discharge,,1966,1966,[1966],SINGLE_YEAR,,False,41.7333,-112.1667,inferred_latitude,inferred_longitude,inferred,False
1276,119,43.0835,-108.7838,,,"Near Green River, Wyo.",[],Green River,Not Specified,"Natrona County, Wyoming",October 1931-September 1936,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'second-feet', 'Runoff']",main,1276_119,43.0835,-108.7838,Stream discharge,,1931,1936,[1931 1936],EXACT_RANGE,,False,43.0835,-108.7838,inferred_latitude,inferred_longitude,inferred,False
3144,218,34.3083,-108.7322,,,,[],Sunset Canal near Virden,,"Catron County, New Mexico",10/01/1961-09/30/1962,Daily,Cubic Feet per Second,Stream Discharge,"['Discharge', 'Cubic Feet Per Second']",main,3144_218,34.3083,-108.7322,Stream discharge,,1961,1962,[1961 1962],EXACT_RANGE,,False,34.3083,-108.7322,inferred_latitude,inferred_longitude,inferred,False
1139,180,42.758,-120.562,,,"Near Silverlake, Oregon","['T. 32 S., R. 14 E., sec. 19']",Sycan River near Silverlake,,"Lake County, Oregon",05/02/1905-10/03/1905,Daily,"{'Width': 'Feet', 'Area_of_section': 'Square feet', 'Gage_height': 'Feet', 'Discharge': 'Second-feet'}",Stream Discharge,"['Discharge measurements', 'Sycan River']",main,1139_180,42.758,-120.562,Stream discharge,,1905,1910,[1905 1910],EXACT_RANGE,,False,42.758,-120.562,inferred_latitude,inferred_longitude,inferred,False
1577,290,42.6661,-122.9746,,,"Near Ashland, Oregon","['SW. 1/4 sec. 16, T. 89 S., R. 3 E.']",Hyatt Prairie Reservoir,"Jackson County, Oregon","Jackson County, Oregon","December, 1922-September, 1929",Monthly,"{'Elevation': 'feet', 'Contents': 'acre-feet'}",Reservoir,"['Hyatt Prairie Reservoir', 'Talent Irrigation District', 'gage readings', 'acre-feet']",main,1577_290,42.6661,-122.9746,Reservoir,,1922,1929,[1922 1929],EXACT_RANGE,,False,42.6661,-122.9746,inferred_latitude,inferred_longitude,inferred,False
