id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording,temporal_resolution,units_of_measurement,water_type,keyterms,id_page_number
48308,229,35.5,-118.7,,,Coordinates inferred from MAP NUMBER,[],Well 135/15E-01802,,Kern County,02/15/1970-09/16/1970,Days to Months,"-09.0‰ and -09.2‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.6,-119.2,,,Coordinates inferred from MAP NUMBER,[],Well 135/09E-02N01,,Kern County,01/27/1972,Days to Months,"-08.9‰ and -05.3‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.2,-119.0,,,Coordinates inferred from MAP NUMBER,[],Well 125/156-27801,,Kern County,12/15/1970-12/08/1971,Days to Months,"-07.1‰ and -07.5‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.5,-118.8,,,Coordinates inferred from MAP NUMBER,[],Well 115/15E-17Pul,,Kern County,09/16/1970-12/04/1971,Days to Months,"-06.9‰ and -06.7‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.2,-119.3,,,Coordinates inferred from MAP NUMBER,[],Well 125/09E-22H01,,Kern County,10/30/1971,Days to Months,-08.0‰ for Oxygen isotopes,Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.2,-119.3,,,Coordinates inferred from MAP NUMBER,[],Well 125/09E-23001,,Kern County,10/30/1971,Days to Months,-08.0‰ for Oxygen isotopes,Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.5,-119.2,,,Coordinates inferred from MAP NUMBER,[],Well 095/12E-02A01,,Kern County,09/16/1970-01/13/1972,Days to Months,"-07.1‰ and -06.9‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.5,-119.2,,,Coordinates inferred from MAP NUMBER,[],Well 095/13E-20E01,,Kern County,01/13/1972,Days to Months,"-08.4‰ and -06.1‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.5,-119.2,,,Coordinates inferred from MAP NUMBER,[],Well 095/13E-21P01,,Kern County,01/13/1972,Days to Months,"-10.7‰ and -06.5‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.3,-119.1,,,Coordinates inferred from MAP NUMBER,[],Well 105/09E-35N01,,Kern County,10/04/1971-12/16/1971,Days to Months,"-04.5‰ and -07.4‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.1,-119.3,,,Coordinates inferred from MAP NUMBER,[],Well 10S/10E-18N01,,Kern County,10/04/1971-01/12/1972,Days to Months,"-05.5‰ and -08.4‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,33.1,-115.6,,,Coordinates inferred from MAP NUMBER,[],Well 11S/13E-13002,,Imperial County,12/04/1971,Days to Months,-05.4‰ for Oxygen isotopes,Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.5,-119.0,,,Coordinates inferred from MAP NUMBER,[],Well 115/14E-02A01,,Kern County,09/17/1970-12/04/1971,Days to Months,"-06.9‰ and -08.1‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,229,35.5,-119.2,,,Coordinates inferred from MAP NUMBER,[],Well 095/12E-01002,,Kern County,01/13/1972-09/16/1970,Days to Months,"-08.9‰ and -06.0‰ for Oxygen isotopes, respectively",Groundwater,"['isotope analyses', 'selected wells']",48308_229
48308,230,35.4333,-118.6833,,,135/15E-34J01 S,"['13S', '15E', '3401']",Well 118,Inferred: Kern County,Kern County,9/17/1970-12/10/1971,3 months,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,13S/15E-34K01 S,"['13S', '15E', '3401']",Well 119,Inferred: Kern County,Kern County,12/10/1971,,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,13S/15E-34M01 S,"['13S', '15E', '3401']",Well 120,Inferred: Kern County,Kern County,12/13/1970-1/28/1972,1 year,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,135/18E-33401 S,"['13S', '18E', '3401']",Well 135,Inferred: Kern County,Kern County,4/25/1972,,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,135/16E-28R01 S,"['13S', '16E', '2801']",Well 127,Inferred: Kern County,Kern County,1/28/1972,,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,135/16E-32801 S,"['13S', '16E', '3201']",Well 128,Inferred: Kern County,Kern County,12/10/1971,,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,145/15E-09N01 S,"['14S', '15E', '0901']",Well 149,Inferred: Kern County,Kern County,12/11/1970-1/28/1972,1 year 1 month,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,135/16E-06J01 S,"['13S', '16E', '0601']",Well 122,Inferred: Kern County,Kern County,12/16/1970-12/15/1971,1 year,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,135/15E-33A01 S,"['13S', '15E', '3301']",Well 116,Inferred: Kern County,Kern County,9/16/1970-12/10/1971,3 months,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,145/15E-06801 S,"['14S', '15E', '0801']",Well 147,Inferred: Kern County,Kern County,9/16/1970-12/10/1971,2 years,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,135/156-12R01 S,"['13S', '15E', '1201']",Well 106,Inferred: Kern County,Kern County,12/15/1971,,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,135/15E-13H01 S,"['13S', '15E', '1301']",Well 107,Inferred: Kern County,Kern County,9/16/1970-12/10/1971,3 months,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,13S/15E-16Q01 S,"['13S', '15E', '1601']",Well 108,Inferred: Kern County,Kern County,12/14/1970-12/10/1971,3 months,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,135/15E-23Q01 S,"['13S', '15E', '2301']",Well 111,Inferred: Kern County,Kern County,12/13/1970-12/10/1971,3 months,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,13S/15E-24N01 S,"['13S', '15E', '2401']",Well 113,Inferred: Kern County,Kern County,12/13/1970-12/10/1971,3 months,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,14S/15E-09001 S,"['14S', '15E', '9001']",Well 148,Inferred: Kern County,Kern County,1/25/1972,,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,230,35.4333,-118.6833,,,13S/15E-05003 S,"['13S', '15E', '05003']",Well 105,Inferred: Kern County,Kern County,12/14/1970-12/15/1971,1 year,delta O-18 per mil (‰),Groundwater,"['well', 'isotope analyses']",48308_230
48308,231,35.5,-118.75,,,145/15E-34801 S,['14S/15E-34'],Well 159,,"Kern County, California",12/11/1970-01/25/1972,1 year and 1 month,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,145/15E-34Q01 S,['14S/15E-34'],Well 160,,"Kern County, California",12/11/1970-01/25/1972,1 year and 1 month,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/15E-34R01 S,['14S/15E-34'],Well 161,,"Kern County, California",01/25/1972,,{'SC13': '‰ (per mil)'},Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,145/16E-04002 S,['14S/16E-0'],Well 163,,"Kern County, California",12/10/1970-01/28/1972,1 year and 8 months,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,145/16E-11H01 S,['14S/16E-11'],Well 164,,"Kern County, California",12/16/1970-12/10/1971,1 year and 1 month,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,145/16E-16801 S,['14S/16E-16'],Well 165,,"Kern County, California",01/28/1972,,{'SC13': '‰ (per mil)'},Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/16E-19N01 S,['14S/16E-19'],Well 167,,"Kern County, California",01/28/1972,,{'SC13': '‰ (per mil)'},Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/16E-21801 S,['14S/16E-21'],Well 168,,"Kern County, California",12/10/1970-01/28/1972,1 year and 8 months,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/16E-04Q01 S,['14S/16E-0'],Well 162,,"Kern County, California",12/10/1970-01/28/1972,1 year and 8 months,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,145/16E-22001 S,['14S/16E-22'],Well 171,,"Kern County, California",12/10/1970-01/28/1972,1 year and 8 months,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/15E-28K01 S,['14S/15E-28'],Well 157,,"Kern County, California",01/25/1972,,{'SC13': '‰ (per mil)'},Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/15E-27401 S,['14S/15E-27'],Well 156,,"Kern County, California",12/11/1970-01/25/1972,1 year and 1 month,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/15E-23M01 S,['14S/15E-23'],Well 155,,"Kern County, California",12/11/1970-01/25/1972,1 year and 1 month,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,145/16E-21001 S,['14S/16E-21'],Well 170,,"Kern County, California",01/28/1972,,{'SC13': '‰ (per mil)'},Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/15E-11001 S,['14S/15E-11'],Well 150,,"Kern County, California",12/13/1970-01/28/1972,1 year and 8 months,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/15E-12N01 S,['14S/15E-12'],Well 151,,"Kern County, California",12/13/1970-01/28/1972,1 year and 8 months,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,231,35.5,-118.75,,,14S/15E-15801 S,['14S/15E-15'],Well 152,,"Kern County, California",12/11/1970-01/25/1972,1 year and 8 months,"{'5018': '‰ (per mil)', 'SC13': '‰ (per mil)'}",Groundwater,"['well', 'isotope analyses']",48308_231
48308,232,32.7833,-115.5667,,,15S/16E-15P01 S,"['15S', '16E', '15P']",Well 202,,Imperial County,12/02/1970-01/26/1972,1 year and 10 days,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7667,-115.5667,,,14S/16E-27M01 S,"['14S', '16E', '27M']",Well 174,,Imperial County,01/26/1972-01/26/1972,1 day,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7667,-115.5667,,,14S/16E-34E01 S,"['14S', '16E', '34E']",Well 175,,Imperial County,01/26/1972-01/26/1972,1 day,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-01H01 S,"['15S', '15E', '01H']",Well 183,,Imperial County,01/26/1972-01/26/1972,1 day,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-09001 S,"['15S', '15E', '09']",Well 186,,Imperial County,09/17/1970-01/25/1972,1 year and 3 days,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-10G01 S,"['15S', '15E', '10G']",Well 187,,Imperial County,09/17/1970-01/25/1972,1 year and 1 day,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-10K01 S,"['15S', '15E', '10K']",Well 188,,Imperial County,09/17/1970-01/25/1972,1 year and 3 days,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-13N01 S,"['15S', '15E', '13N']",Well 191,,Imperial County,01/26/1972-01/26/1972,1 day,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.5667,,,15S/16E-19E01 S,"['15S', '16E', '19E']",Well 204,,Imperial County,12/02/1970-01/20/1972,1 year and 9 days,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-15F01 S,"['15S', '15E', '15F']",Well 192,,Imperial County,12/03/1970-01/25/1972,1 year and 11 days,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-25801 S,"['15S', '15E', '25']",Well 193,,Imperial County,01/26/1972-01/26/1972,1 day,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-26801 S,"['15S', '15E', '26']",Well 196,,Imperial County,09/17/1970-01/18/1972,1 year and 6 days,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-36D01 S,"['15S', '15E', '36D']",Well 198,,Imperial County,11/28/1970-01/18/1972,1 year and 9 days,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.5667,,,15S/16E-07R01 S,"['15S', '16E', '07R']",Well 200,,Imperial County,12/03/1970-01/26/1972,1 year and 10 days,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.5667,,,15S/16E-08E01 S,"['15S', '16E', '08E']",Well 201,,Imperial County,01/28/1972-01/28/1972,1 day,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-12H01 S,"['15S', '15E', '12H']",Well 190,,Imperial County,01/26/1972-01/26/1972,1 day,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,232,32.7833,-115.6833,,,15S/15E-35A01 S,"['15S', '15E', '35A']",Well 197,,Imperial County,09/16/1970-01/18/1972,1 year and 10 days,‰ (delta notation for isotopes),Groundwater,"['Well', 'Isotope analyses']",48308_232
48308,233,32.9,-115.5,,,California,"['16S', '16E', '138']",Well 165/16E-13801 S,,Imperial County,01/19/1972,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '16E', '12N']",Well 165/16E-12N01 S,,Imperial County,01/20/1972,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['15S', '16E', '23F']",Well 15S/16E-23F01 S,,Imperial County,12/02/1970-01/20/1972,"Specific dates given, intervals between them",Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['15S', '20E', '9A']",Well 155/20E-09A01 S,,Imperial County,09/17/1970-12/09/1971,"Specific dates given, intervals between them",Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['15S', '16E', '30Q']",Well 15S/16E-30Q01 S,,Imperial County,11/30/1970-01/18/1972,"Specific dates given, intervals between them",Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '9E', '35A']",Well 16S/09E-35A01 S,,Imperial County,02/21/1972,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '9E', '35M']",Well 16S/09E-35M01 S,,Imperial County,09/29/1971,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '9E', '36L']",Well 165/09E-36L01 S,,Imperial County,09/29/1971-02/21/1972,"Specific dates given, intervals between them",Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '10E', '20R']",Well 165/10E-20R01 S,,Imperial County,01/14/1972,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['15S', '16E', '27N']",Well 155/16E-27N01 S,,Imperial County,01/20/1972,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['15S', '16E', '22L']",Well 155/16E-22L01 S,,Imperial County,12/02/1970-11/22/1972,"Varying, specific intervals between dates provided",Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '9E', '25M']",Well 165/09E-25M02 S,,Imperial County,11/04/1971,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '10E', '30R']",Well 165/10E-30R01 S,,Imperial County,01/14/1972,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['15S', '16E', '29Q']",Well 15S/16E-29Q01 S,,Imperial County,11/30/1970-01/18/1972,"Specific dates given, intervals between them",Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '10E', '32L']",Well 16S/10E-32L01 S,,Imperial County,11/04/1971-02/21/1972,"Specific dates given, intervals between them",Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '10E', '41']",Well 165/10E-41001 S,,Imperial County,02/22/1972,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '10E', '41Q']",Well 16S/10E-41Q01 S,,Imperial County,12/14/1971,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '16E', '3C']",Well 165/16E-03C01 S,,Imperial County,01/19/1972,Specific date given,Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,233,32.9,-115.5,,,California,"['16S', '16E', '4F']",Well 16S/16E-04F01 S,,Imperial County,11/30/1970-01/19/1972,"Specific dates given, intervals between them",Isotope ratio delta notation (‰),Groundwater,"['Isotope analyses', 'Selected wells']",48308_233
48308,234,36.0,-119.3,,,California,['16S/16E-14A01 S'],Well 323,,Tulare County,12/01/1970-01/19/1972,1 year 8 months to 2 years,,Groundwater,"['isotope analyses', 'well']",48308_234
48308,234,36.0,-119.3,,,California,['165/21E-21P01 S'],Well 389,,Tulare County,09/17/1970,,,Groundwater,"['isotope analyses', 'well']",48308_234
48308,234,36.0,-119.3,,,California,['165/20E-27001 S'],Well 380,,Tulare County,09/17/1970-01/19/1972,2 years and 4 months,,Groundwater,"['isotope analyses', 'well']",48308_234
48308,234,36.0,-119.3,,,California,['165/196-36P02 S'],Well 376,,Tulare County,09/17/1970-12/07/1971,2 years and 3 months,,Groundwater,"['isotope analyses', 'well']",48308_234
48308,234,36.0,-119.3,,,California,['16S/16E-33001 S'],Well 328,,Tulare County,01/20/1972,,,Groundwater,"['isotope analyses', 'well']",48308_234
